season,week,home,road,line,actual,hscore,vscore,linesag,linemass,linepfz,linelaz,linemoore,linesagr,linewayward,lineargh,linehow,linesagpred,linekam,linerwp,lineavg,lineelo,lineloud,lineborn,linedokter,linedunk,linebill,linepugh,linebihl,linecurry,lineclean,linefei,linemedian,lineharville,linesaggm,linemidweek,linedonchess,lineespn,linetalis,lineopen,linepig,linepiratings,linecons,linecong,linedwig,linepibias,linel2,lineteamrank,linelog,linefluker,linepimean,lineca,linel2hf,linekerns,linekeep,linebig200,linecfp,linestd,total,phcover,phwin
2025,13,Sam Houston St.,Delaware,-11.0,3,26,23,-5.56,1.34,-17.59,-7.67,-6.47,-6.11,-4.07,,-9.5,-4.27,-4.57,-9.33,-6.08,-5.98,-15,,-6.89,3.61,-1.6,-9.12,-8.11,-6.52,6.0,-6.6,-6.5,-4.26,-7.59,-9.5,-9.6,-3.74,-6.66,-8.0,,-5.4,-6.3,-4.26,-11.0,-6.1,-7.59,-6.7,-3.29,-8.3,-5.4,-10.0,7.42,-12.67,-8.65,-6.82,,4.52,49,0.6171755093,0.3563069232
2025,13,San Diego St.,Boise St.,2.0,10,17,7,-1.81,-8.4,7.68,2.21,5.07,-2.26,-2.01,,6.0,-2.46,-6.12,3.63,-1.4,3.18,4,,-5.75,1.06,-1.45,0.27,0.52,1.78,-11.5,-0.4,-0.86,-3.03,-1.49,3.0,2.6,-3.26,1.15,1.5,,-9.5,1.4,-8.32,1.0,-9.1,1.26,-3.9,0.12,-1.7,-8.2,2.0,19.79,-0.72,0.94,2.26,,4.71,24,0.4186582209,0.4663109581
2025,13,Southern Miss.,Texas St.,3.0,-27,14,41,6.58,-2.13,12.98,8.59,13.68,9.69,6.95,,18.0,4.57,-2.88,11.33,7.89,10.15,12,,3.95,11.65,14.93,7.57,9.03,20.57,-10.5,4.7,8.3,1.56,6.3,4.0,4.8,3.5,8.01,6.5,,1.8,19.38,-1.81,10.0,1.4,8.78,4.3,2.17,10.1,3.1,3.5,2.27,25.53,9.16,10.54,,7.2,55,0.6104659167,0.6745960298
2025,13,Tennessee,New Mexico St.,40.5,33,42,9,37.07,41.72,22.59,29.0,30.37,40.5,30.66,,26.5,37.17,36.84,17.74,35.79,29.44,18,,36.81,45.01,28.89,37.75,29.76,34.7,26.0,39.5,36.82,36.64,38.31,39.5,31.5,38.67,34.1,39.5,,48.3,39.2,35.77,36.0,46.5,35.12,38.0,7.37,38.3,45.3,40.0,38.97,59.58,40.99,28.26,,8.28,51,0.3962525904,0.9771910912
2025,13,Texas A&M,South Carolina,17.5,1,31,30,17.73,11.03,28.79,17.62,20.18,20.93,16.69,,26.5,13.68,11.73,17.09,18.61,22.17,15,,15.65,20.38,20.27,20.08,18.71,22.71,7.0,17.2,18.36,15.13,21.6,19.0,23.0,12.67,21.4,19.5,,14.0,23.63,15.34,18.0,15.5,20.4,16.7,13.42,20.3,14.9,17.5,15.85,28.5,22.72,25.28,,4.84,61,0.5266606236,0.8689119185
2025,13,Texas Tech,Central Florida,23.5,39,48,9,22.93,15.86,26.69,20.16,24.93,28.11,21.21,,24.5,19.66,22.11,17.51,23.71,30.99,19,,26.38,28.54,19.13,26.4,25.55,29.43,11.5,24.1,24.2,18.66,24.29,23.5,24.0,18.21,27.49,24.0,,18.0,26.95,29.37,21.0,19.3,30.37,23.5,5.18,23.8,20.2,23.5,38.51,27.0,26.99,24.73,,4.81,57,0.5050505355,0.9235541439
2025,13,Tulane,Florida Atlantic,17.5,11,35,24,17.82,19.64,14.67,16.42,12.84,16.35,16.1,,20.5,17.49,23.52,14.85,18.51,14.05,8,,21.09,16.88,21.29,18.34,17.71,15.4,15.0,15.6,17.7,17.68,21.58,18.0,22.5,13.95,17.52,15.5,,24.0,26.95,22.98,11.0,23.6,20.41,17.8,2.91,16.4,22.1,17.5,45.03,23.08,14.83,19.03,,4.01,59,0.5245925285,0.8708578447
2025,13,Tulsa,Oregon St.,-2.0,17,31,14,-3.89,-7.85,-1.22,-1.04,3.92,-4.08,-4.5,,3.5,-6.17,-12.29,0.43,-1.97,1.2,1,,-3.37,0.16,-1.81,-2.1,-2.16,-0.81,3.5,-2.3,-2.13,-6.49,-2.46,-3.0,-0.7,-2.02,-0.17,-1.5,,-3.0,0.35,-5.2,-5.0,-4.4,-2.15,-4.5,-8.16,-1.2,-3.6,-2.0,-8.91,-2.63,-1.91,7.52,,3.3,45,0.5007381909,0.4516444567
2025,13,UAB,North Texas,-17.5,-29,24,53,-15.67,-14.5,-20.63,-20.55,-21.24,-18.05,-14.28,,-17.5,-16.55,-14.5,-11.87,-18.99,-16.44,-25,,-21.44,-22.73,-19.34,-27.77,-21.76,-20.58,-6.0,-21.3,-19.67,-15.97,-15.3,-18.0,-23.5,-16.39,-24.35,-18.0,,-15.3,-28.35,-20.18,-22.0,-16.4,-24.56,-20.0,-3.02,-18.0,-15.2,-17.5,-11.33,-22.45,-17.3,-20.38,,4.49,77,0.4640198085,0.1248623995
2025,13,UNLV,Utah St.,6.0,3,29,26,7.92,7.2,9.75,2.29,2.64,6.43,6.01,,11.0,6.68,7.38,6.52,7.57,6.79,2,,7.22,10.47,18.24,1.04,4.25,8.9,14.5,6.0,6.84,6.83,11.14,6.0,5.2,4.44,1.95,4.5,,14.7,11.2,9.91,2.0,14.2,4.72,5.6,1.25,5.6,13.3,6.0,17.1,10.55,0.51,6.85,,4.54,55,0.5378778497,0.6766981426
2025,13,USC,Iowa,6.5,5,26,21,4.37,4.8,4.05,9.35,5.21,3.14,2.31,,9.5,3.66,3.38,5.59,4.85,5.96,3,,8.5,-2.7,6.95,7.64,4.23,4.73,4.5,3.3,4.77,6.93,5.97,7.0,5.3,7.47,7.52,7.0,,2.6,7.66,0.24,4.0,1.8,5.7,5.3,0.95,1.4,2.6,6.5,9.72,9.88,5.21,6.81,,2.54,47,0.4591246876,0.6185584246
2025,13,Wake Forest,North Carolina,5.5,16,28,12,6.33,3.64,7.58,12.83,6.74,6.18,8.01,,12.0,5.63,4.45,10.51,8.46,10.2,7,,10.91,3.17,8.38,13.41,12.72,11.64,-0.5,11.4,7.79,6.77,7.45,6.5,5.2,4.96,13.25,6.0,,-1.6,21.0,1.57,8.0,4.7,14.66,7.5,2.53,6.0,4.2,5.5,9.86,11.3,10.23,17.2,,4.51,40,0.5711744973,0.695900147
2025,13,Washington,Purdue,16.5,36,49,13,18.72,18.12,28.07,15.55,14.02,17.07,14.16,,16.0,17.48,16.92,14.82,18.25,16.05,16,,16.77,14.74,21.04,17.92,14.22,17.49,16.0,14.2,17.31,17.74,22.96,16.5,23.0,15.26,17.32,17.0,,22.0,26.95,25.47,17.0,22.2,15.84,17.3,3.76,15.1,21.3,16.5,11.16,18.92,18.89,22.92,,3.51,62,0.5428609478,0.8691905541
2025,13,Washington St.,Louisiana Tech,7.5,25,28,3,8.9,14.77,-4.69,2.47,8.46,11.72,10.49,,5.0,7.85,12.26,4.55,8.7,12.43,-5,,11.65,20.25,11.56,3.04,5.29,11.45,11.5,9.2,8.62,7.49,8.15,7.5,7.9,4.91,2.68,6.5,,11.9,6.65,4.73,6.0,12.5,6.41,4.2,0.44,6.5,10.5,7.5,15.57,14.9,12.69,11.24,,5.16,31,0.5286556483,0.6988895072
2025,13,Western Kentucky,Middle Tenn.,13.0,16,42,26,18.2,17.98,19.58,15.94,19.69,19.54,13.02,,25.5,16.27,13.8,16.57,16.09,13.04,18,,12.97,14.81,26.53,17.74,12.92,21.97,13.5,11.8,15.69,16.51,21.0,13.5,14.5,11.73,17.9,13.5,,11.9,22.4,12.49,14.0,12.3,13.69,15.6,12.84,13.9,12.5,13.0,10.13,10.83,15.77,18.23,,4.14,68,0.5747021608,0.836655529
2025,13,Western Mich.,Ohio,1.0,4,17,13,0.49,-3.56,5.53,2.09,1.36,-0.12,-0.77,,0.5,1.49,-5.2,-0.25,-0.76,0.66,-1,,-2.35,-3.23,-4.13,3.1,-0.94,-3.66,-6.5,-1.1,-0.86,-1.65,-0.39,1.0,-2.9,-1.36,3.92,-1.0,,-6.4,-2.8,-4.95,1.0,-6.5,0.28,-1.3,-0.78,-1.6,-5.1,1.0,4.68,3.32,5.67,6.8,,3.22,30,0.4567381598,0.481288851
2025,14,Air Force,New Mexico,-4.0,-17,3,20,2.13,2.7,0.83,-2.76,-3.05,6.62,2.05,,-6.0,2.38,-0.89,-5.62,-1.38,0.0,-5,,-4.24,0.22,-5.8,-4.02,-5.52,1.42,-8.0,-1.9,-2.0,-2.27,-2.27,-4.0,-3.0,-2.27,-2.75,0.0,,1.3,-11.14,12.38,-2.0,1.6,-4.65,1.4,-1.9,2.2,1.2,-4.0,-12.93,-4.2,-3.3,-7.64,,4.22,23,0.5633692932,0.4665200639
2025,14,Appalachian St.,Marshall,-5.0,2,26,24,-4.17,-4.17,-3.58,-2.66,-9.57,-5.71,-2.73,,-1.5,-4.6,-5.69,-3.37,-4.76,-2.99,-5,,1.58,-5.91,1.66,-7.57,-4.89,-6.08,-8.5,-6.1,-4.55,-5.88,-3.36,-5.0,-3.5,-4.47,-6.54,-3.0,,-8.5,-5.18,-4.12,-1.0,-7.8,-4.59,-4.5,-2.26,-2.6,-6.4,-5.0,-3.73,-8.0,-6.6,-9.8,,2.65,50,0.5059491065,0.3837030336
2025,14,Arizona,Baylor,6.5,24,41,17,6.06,3.77,19.26,11.39,7.84,7.04,7.81,,15.0,5.61,3.68,9.49,7.65,9.62,8,,9.0,6.14,5.35,11.81,9.36,10.87,-6.0,9.3,7.83,7.79,5.92,7.0,4.2,4.63,12.07,6.5,,0.3,15.05,1.83,10.0,0.6,11.14,5.9,1.68,3.6,1.5,6.5,13.58,12.65,10.2,9.7,,4.81,58,0.5276385863,0.6776830718
2025,14,Arkansas St.,Louisiana-Lafayette,2.5,-4,30,34,3.45,-2.06,4.54,4.17,5.03,5.2,1.05,,7.0,2.25,-1.43,5.59,2.98,6.36,3,,1.69,6.57,6.57,2.54,3.06,7.03,-6.5,2.2,3.03,0.85,3.12,2.5,0.9,1.79,2.09,3.0,,1.7,5.25,1.17,3.0,1.7,3.89,1.4,0.71,2.5,2.6,2.5,10.1,4.85,0.98,7.09,,2.84,64,0.5118720304,0.5732990547
2025,14,Army,Tulsa,10.0,-1,25,26,14.78,18.72,13.94,11.73,6.94,13.13,14.31,,12.0,14.97,14.02,11.61,14.59,13.74,6,,15.64,14.55,17.27,12.98,14.86,12.11,20.0,14.9,14.43,16.09,17.45,10.0,11.7,12.96,13.3,10.5,,19.1,18.9,19.28,12.0,18.9,17.1,13.2,5.12,8.9,17.2,11.0,18.3,19.8,9.31,17.46,,3.39,51,0.6113183618,0.8156163161
2025,14,Boise St.,Colorado St.,17.0,28,49,21,19.06,22.86,20.28,19.24,13.52,22.37,18.39,,17.5,18.7,17.47,15.39,19.07,13.72,14,,21.9,15.44,16.56,18.53,15.32,19.19,15.0,17.4,18.88,17.64,18.4,16.5,16.5,16.41,19.9,17.0,,23.4,24.85,24.4,22.0,23.9,17.81,19.1,2.37,16.6,22.8,17.0,17.78,24.28,22.6,19.3,,3.28,70,0.5508083344,0.8802983541
2025,14,Bowling Green,Akron,3.0,-3,16,19,6.58,9.47,1.72,5.26,2.82,6.3,7.28,,4.5,6.76,7.38,4.01,5.58,1.74,-1,,7.17,-1.42,7.95,6.56,7.04,1.44,8.0,9.0,6.4,8.42,7.01,3.0,4.6,6.88,5.42,3.5,,3.4,5.95,6.92,-2.0,4.6,10.77,7.9,0.25,3.0,3.7,3.5,5.37,10.5,2.12,6.22,,3.17,35,0.563313843,0.6348392299
2025,14,Buffalo,Miami (Ohio),-2.5,-17,20,37,-3.34,-5.33,3.74,-4.04,-1.94,-5.86,-4.47,,2.0,-3.39,-3.51,-3.13,-3.35,-4.68,-1,,-1.07,-9.34,0.56,-7.07,-4.11,-10.92,-0.5,-6.9,-3.3,-4.62,-1.93,-2.5,1.1,-3.19,-5.66,1.5,,-1.3,-1.05,1.6,-10.0,-3.4,-4.51,-2.0,-0.56,-2.8,-1.8,-2.5,-14.08,-3.25,-6.43,-2.86,,3.24,57,0.4790802231,0.418097622
2025,14,Central Florida,Oklahoma St.,13.0,3,17,14,15.43,14.65,26.36,15.47,16.73,15.91,13.05,,17.5,15.68,17.14,15.1,17.58,21.64,15,,17.74,15.86,12.59,19.63,15.96,16.71,13.5,18.2,16.94,17.81,16.22,13.5,19.5,16.41,18.05,14.5,,19.5,20.3,12.23,23.0,20.0,21.13,18.8,14.07,15.9,19.1,14.0,26.15,26.5,15.99,18.47,,3.3,31,0.6112155858,0.8608868518
2025,14,Cincinnati,BYU,-2.5,-12,14,26,-3.54,-4.88,-10.39,-5.6,-5.66,-4.47,-4.46,,-10.5,-2.48,-5.07,-4.65,-5.81,-8.22,-5,,0.98,-5.43,-5.96,-8.12,-8.63,-8.65,-8.0,-4.6,-5.34,-6.55,-4.76,-2.5,-3.2,-4.59,-8.35,-2.0,,-4.2,-5.25,-5.68,-15.0,-4.1,-8.52,-4.9,-3.26,-3.1,-3.4,-3.5,-11.6,-1.28,-6.66,-7.65,,2.8,40,0.418652108,0.3592606468
2025,14,Colorado,Arizona St.,-7.0,-25,17,42,-6.31,-4.16,-9.68,-3.79,-7.97,-5.83,-5.94,,-6.5,-6.35,-2.57,-6.3,-7.15,-5.07,-10,,-5.01,-7.44,-8.04,-6.76,-7.55,-7.72,-1.0,-8.5,-7.14,-5.62,-8.21,-7.0,-7.3,-3.4,-6.55,-7.5,,-8.0,-14.35,-9.69,-11.0,-8.5,-7.18,-7.1,-2.24,-9.0,-8.0,-7.0,-8.97,-12.72,-8.42,-12.8,,2.59,59,0.4962794734,0.3283244123
2025,14,Florida,Tennessee,-4.0,-20,11,31,-0.88,-6.31,-6.2,-3.61,-11.49,0.66,-4.52,,-3.5,-0.74,-4.62,-5.89,-4.2,-2.62,-11,,-4.19,-1.4,-2.67,-6.44,-4.47,-1.75,-6.5,-7.3,-3.84,-5.41,-3.09,-4.0,-4.1,-3.79,-5.32,-3.5,,-1.9,-8.37,-0.36,-7.0,-1.9,-3.89,-2.3,-1.35,-2.1,-2.4,-4.0,-10.4,-11.98,-3.65,-3.1,,3.0,42,0.4950611438,0.3974380384
2025,14,Florida Atlantic,Connecticut,-7.0,-3,45,48,-6.45,-3.51,-11.61,-5.1,-6.82,-6.58,-2.56,,-3.5,-6.94,-6.55,-8.06,-6.64,-1.69,-9,,-6.41,-6.39,-11.28,-7.68,-5.05,-6.38,-4.0,-7.7,-6.7,-9.03,-7.07,-7.0,-7.8,-3.63,-6.38,-7.0,,-11.8,-9.19,-12.53,-8.0,-12.2,-5.39,-8.2,-0.01,-6.9,-10.7,-7.0,6.48,-2.15,-2.96,-0.59,,2.88,93,0.5089009066,0.3403335361
2025,14,Florida Intl.,Jacksonville St.,0.0,6,27,21,0.89,-4.61,-1.21,1.76,-0.04,1.31,-0.96,,-0.5,1.33,-1.62,0.05,-0.84,2.03,-5,,-1.33,-2.09,-5.49,0.48,-1.34,-1.47,-6.5,0.4,-0.77,-3.48,-0.28,0.0,3.1,-1.05,0.77,1.0,,-3.0,-3.15,-1.08,1.0,-4.0,-0.84,-0.7,-0.39,0.5,-3.0,0.0,-3.56,-2.8,0.28,2.11,,2.44,48,0.4791441052,0.4791441052
2025,14,Fresno St.,Utah St.,2.5,-11,17,28,5.75,4.19,6.71,0.55,6.1,4.61,5.1,,8.5,5.15,5.88,5.51,4.79,5.17,3,,2.7,5.04,14.45,-0.13,2.26,8.78,5.5,1.8,5.07,3.27,7.57,3.0,2.7,0.34,0.25,2.5,,5.7,9.1,9.3,3.0,5.7,1.78,4.7,1.21,4.9,6.0,2.5,6.87,5.3,1.6,3.9,,3.33,45,0.5561374773,0.6161229073
2025,14,Georgia,Charlotte,43.0,32,35,3,51.2,46.89,51.5,41.25,48.4,58.38,47.38,,38.5,48.44,48.13,19.5,48.08,51.8,31,,44.27,51.8,42.36,51.98,46.53,59.6,24.5,55.5,48.9,44.65,53.83,43.0,40.5,49.89,49.96,45.0,,55.4,49.35,48.37,45.0,57.7,55.62,53.3,19.78,50.6,55.9,44.0,40.12,67.31,48.24,35.08,,9.05,38,0.6094946541,0.995745429
2025,14,Georgia Southern,Old Dominion,-10.5,-35,10,45,-6.06,-7.12,-10.13,-11.84,-12.8,-7.86,-6.16,,-6.5,-6.86,-8.12,-6.45,-8.77,-3.66,-10,,-12.54,-4.31,-3.59,-14.01,-10.76,-2.36,-1.0,-10.9,-7.99,-8.84,-4.85,-12.5,-13.1,-7.82,-12.69,-10.0,,-6.1,-14.0,-1.95,-12.0,-7.1,-12.75,-10.4,-1.37,-9.5,-5.8,-10.5,-13.4,-23.42,-11.05,-14.06,,4.35,55,0.5418535508,0.2970815435
2025,14,Georgia Tech,Pittsburgh,2.5,-14,28,42,2.31,1.02,6.47,0.69,-2.09,0.29,-0.34,,11.0,0.86,0.76,2.95,1.36,-1.24,1,,3.0,2.47,5.63,-2.03,-0.09,2.02,0.5,-1.0,0.8,1.11,5.58,2.5,3.1,1.63,-1.36,3.0,,4.3,8.4,0.8,-4.0,3.5,-1.35,0.8,1.88,0.01,3.4,2.5,13.71,-3.47,-2.94,2.73,,3.23,70,0.4719495491,0.5334520188
2025,14,Houston,TCU,1.0,-3,14,17,3.52,-2.7,7.64,1.59,5.53,5.82,0.89,,9.0,2.1,-5.55,4.56,1.42,2.51,5,,-2.3,2.51,3.79,1.58,1.0,7.07,-7.0,-2.1,1.54,-0.08,2.49,1.0,1.3,-0.6,2.5,2.0,,-1.6,5.95,-5.87,4.0,-2.3,0.47,0.0,1.35,-0.7,-1.7,1.0,-2.0,-0.2,2.31,4.11,,3.77,31,0.510267538,0.5346741185
2025,14,Iowa,Michigan St.,17.0,3,20,17,18.79,19.58,30.83,15.05,21.45,22.3,21.76,,16.5,17.36,22.26,15.52,20.6,22.04,14,,16.11,25.77,13.45,20.69,20.78,24.43,15.5,24.8,20.74,17.87,19.07,17.0,22.0,16.02,21.53,17.0,,19.6,26.6,21.49,21.0,20.9,24.94,20.2,4.51,18.7,19.5,17.5,6.92,20.88,24.36,20.28,,4.02,37,0.5869956868,0.8957822126
2025,14,Iowa St.,Kansas,3.5,24,38,14,7.5,8.24,6.94,7.08,8.54,7.6,7.61,,9.5,7.01,6.24,5.6,7.08,6.17,3,,4.57,6.93,8.78,7.09,5.33,8.82,11.0,1.5,6.99,7.07,8.39,3.5,6.9,3.58,7.2,6.0,,7.4,11.2,18.54,3.0,6.9,6.29,4.8,1.83,4.0,7.0,4.5,9.41,6.93,6.97,8.43,,2.76,52,0.5879114309,0.6698092496
2025,14,James Madison,Washington St.,14.0,4,24,20,12.74,6.48,23.91,6.71,11.61,13.58,9.82,,14.5,12.17,12.46,8.98,12.29,7.81,12,,13.78,13.96,17.52,9.79,8.75,14.88,10.0,8.6,12.36,7.97,13.61,13.5,9.8,12.26,10.88,13.5,,12.1,16.8,19.22,6.0,13.2,10.63,13.3,2.19,12.7,14.2,14.0,26.49,13.1,13.73,19.01,,3.79,44,0.4582774601,0.7742831057
2025,14,Kennesaw St.,Missouri St.,6.5,7,41,34,3.14,-2.48,5.34,6.69,2.44,1.4,5.81,,6.5,3.66,5.34,6.53,4.97,6.51,4,,9.07,6.39,6.96,6.9,8.04,-3.63,-0.5,8.1,5.34,3.19,4.08,6.5,4.6,4.27,6.75,6.5,,1.9,8.4,3.76,5.0,1.3,11.56,6.1,0.55,5.5,2.3,6.5,10.44,8.68,4.7,5.08,,3.39,75,0.4624553358,0.6202578523
2025,14,Kent,Central Mich.,-9.5,-12,16,28,-8.9,-10.51,-11.6,-4.92,-8.99,-9.39,-5.62,,-3.5,-9.47,-6.4,-5.78,-7.71,-5.03,-9,,-8.38,-8.66,-6.58,-7.28,-4.82,-5.4,-1.5,-6.2,-7.76,-8.95,-9.61,-9.5,-10.9,-6.21,-6.81,-8.5,,-12.4,-6.3,-12.83,-7.0,-13.8,-4.56,-8.5,-1.12,-10.2,-12.0,-9.5,5.76,-10.6,-8.24,-5.97,,2.82,44,0.5441981615,0.3162628401
2025,14,LSU,Western Kentucky,22.0,3,13,10,25.71,27.05,13.39,19.77,21.13,27.72,20.12,,8.5,26.57,27.24,13.04,23.64,19.26,1,,24.57,36.81,13.14,25.51,19.6,20.07,7.5,26.8,24.39,22.4,25.84,22.5,25.0,23.75,23.11,21.5,,40.5,19.95,29.63,24.0,38.5,24.92,26.6,3.52,25.2,37.2,22.0,5.47,33.28,26.36,22.38,,8.64,23,0.5361504175,0.9045606807
2025,14,Louisiana Tech,Liberty,-1.0,6,34,28,5.27,3.46,9.04,11.29,4.64,5.61,2.4,,7.5,4.63,6.62,9.88,5.52,6.04,5,,5.83,2.03,1.48,10.41,8.19,1.87,-2.5,8.1,5.7,6.18,5.79,-1.0,2.4,5.33,10.13,0.0,,0.9,9.1,-0.46,9.0,0.7,10.29,5.3,0.86,1.9,0.6,0.5,30.64,7.43,4.83,9.35,,3.41,62,0.6560038237,0.6330675543
2025,14,Maryland,Michigan,-14.0,-25,20,45,-9.88,-13.55,-16.18,-7.58,-3.76,-9.77,-10.65,,-11.5,-9.62,-12.35,-7.08,-11.39,-5.81,-10,,-13.67,-9.49,-10.02,-10.83,-10.57,-11.86,-9.0,-8.7,-10.62,-11.03,-12.36,-14.0,-16.0,-10.58,-10.5,-12.0,,-13.6,-18.2,-10.42,-16.0,-14.6,-10.58,-13.0,-3.52,-12.9,-13.9,-13.5,-9.3,-20.33,-15.25,-10.49,,3.35,65,0.5639049317,0.2413191444
2025,14,Middle Tenn.,Sam Houston St.,6.5,14,31,17,3.8,0.43,11.54,5.33,0.99,5.53,7.12,,1.0,4.42,3.79,2.06,3.66,5.08,2,,6.47,-4.02,-7.07,6.17,5.43,-0.37,-6.0,6.1,3.8,0.28,1.44,6.5,7.6,3.32,4.67,6.0,,1.9,2.8,0.01,4.0,2.6,8.38,4.5,0.11,2.4,2.5,6.5,-0.47,11.97,8.8,3.24,,4.43,48,0.4315878646,0.5878785329
2025,14,NC St.,Florida St.,-6.5,10,21,11,-2.52,-4.0,-12.98,-6.97,-11.59,-5.63,-3.79,,4.0,-4.25,-2.22,-0.49,-5.01,1.2,-7,,-5.49,-6.9,-0.5,-10.79,-4.6,0.22,4.5,-8.7,-5.02,-6.47,1.07,-5.0,-3.3,-5.33,-7.52,-5.0,,-11.3,-0.7,-0.46,-10.0,-4.9,-7.25,-8.8,1.39,-7.0,-5.1,-6.5,20.68,-18.7,-6.64,-1.76,,4.78,32,0.5358073049,0.3812490224
2025,14,North Carolina,Duke,-7.0,-7,25,32,-2.62,-2.56,-1.77,-7.26,-7.54,-2.43,-2.48,,-5.0,-3.0,-8.45,,-6.21,-1.38,-10,,-9.51,-2.14,-1.42,-9.2,-9.22,-1.33,-1.0,-7.8,-7.26,-5.51,-3.18,-6.5,-7.7,-7.29,-8.63,-6.5,,-6.2,-11.2,-11.64,-10.0,-10.5,-10.18,-7.8,-1.68,-5.3,-9.8,-7.0,-19.77,-8.57,-3.86,-10.07,,3.46,57,0.5193898741,0.351153298
2025,14,Northern Ill.,Western Mich.,-6.5,-16,19,35,-5.51,-1.89,-11.79,-8.07,-9.12,-6.61,-3.19,,-6.0,-5.39,-3.43,-8.06,-6.13,-4.55,-9,,-2.85,-7.36,-8.47,-10.96,-6.12,-12.3,5.0,-4.3,-5.65,-4.82,-5.78,-6.5,-6.7,-3.2,-9.27,-6.0,,-3.0,-11.2,-4.33,-12.0,-4.3,-4.41,-5.4,-1.81,-6.3,-4.0,-6.5,9.57,-7.05,-9.39,-10.06,,3.42,54,0.5090894266,0.3528991615
2025,14,Northwestern,Minnesota,4.0,3,38,35,2.55,0.95,4.12,7.39,0.49,5.93,7.05,,3.5,3.3,5.05,3.32,4.14,5.84,-1,,4.77,4.5,0.07,4.95,6.53,5.34,-5.5,4.0,4.0,-0.05,-1.22,3.5,2.6,3.77,5.81,4.0,,0.5,2.1,-1.9,10.0,1.5,10.13,3.3,-0.08,3.0,1.3,4.0,23.39,11.47,8.74,5.75,,3.83,73,0.5034201359,0.6000665027
2025,14,Notre Dame,Syracuse,37.0,63,70,7,30.06,32.95,42.44,30.21,30.72,35.5,34.35,,28.5,28.02,32.84,18.47,32.74,34.18,23,,30.9,39.72,19.23,36.3,31.98,40.53,22.0,34.4,32.67,28.32,30.52,35.5,29.0,30.11,36.44,34.5,,35.4,34.73,28.79,37.0,33.3,38.17,32.5,4.17,36.1,32.2,36.5,26.54,45.67,42.38,25.79,,6.42,77,0.4017644268,0.9720623012
2025,14,Ohio,Massachusetts,33.5,28,42,14,33.27,32.5,35.41,28.37,32.91,37.67,32.48,,29.0,32.27,35.98,19.64,32.3,32.05,24,,26.9,41.69,25.62,36.37,31.53,36.17,26.0,33.1,32.56,29.55,33.99,33.5,25.5,30.96,36.03,32.0,,35.2,22.38,35.89,36.0,37.0,37.4,31.9,13.74,32.4,35.5,33.5,35.86,27.55,36.51,32.63,,5.0,56,0.471261829,0.9738494227
2025,14,Ohio St.,Rutgers,33.0,33,42,9,29.98,32.95,49.81,25.51,31.67,36.44,31.47,,30.0,27.14,34.18,17.95,31.03,30.1,20,,30.86,35.25,25.39,31.62,27.74,35.31,25.0,33.1,31.34,29.25,30.95,31.5,25.5,28.31,32.43,33.5,,30.5,26.16,24.52,33.0,32.2,33.51,31.2,14.22,33.1,32.0,33.0,22.57,39.53,39.99,27.51,,5.64,51,0.4534571666,0.9672492269
2025,14,Oklahoma,Missouri,6.5,11,17,6,6.68,5.96,5.84,6.59,1.86,6.96,8.16,,13.0,6.02,12.72,5.97,7.03,6.62,2,,9.56,7.28,9.63,6.31,7.89,10.75,-3.5,7.4,7.0,5.42,7.45,7.5,7.0,3.62,8.35,9.5,,7.5,6.3,3.5,5.0,7.8,10.46,7.0,2.13,6.7,8.1,6.5,9.6,2.39,11.13,6.59,,3.12,23,0.5130667062,0.6680458045
2025,14,Oregon,USC,10.0,15,42,27,11.38,10.25,12.9,7.16,7.27,11.88,8.8,,6.5,11.22,13.69,6.84,9.65,5.62,5,,11.21,10.05,7.31,8.74,5.59,9.11,12.0,11.8,9.31,9.5,12.07,10.0,6.6,6.02,8.96,10.0,,10.8,5.49,15.49,10.0,12.0,8.55,8.6,9.44,8.7,11.9,10.0,5.92,10.65,11.82,16.31,,2.59,69,0.4913192121,0.7257429119
2025,14,Penn St.,Nebraska,8.0,27,37,10,11.75,12.23,0.26,7.36,1.98,14.12,10.87,,0.01,12.65,12.55,2.96,7.72,6.19,-4,,7.62,7.89,0.63,7.43,4.35,6.62,13.0,7.4,7.53,5.68,10.07,8.0,7.3,5.51,9.45,10.0,,10.2,-0.65,13.93,10.0,11.5,7.0,7.2,-2.44,9.3,10.2,8.0,19.82,2.83,12.1,0.82,,4.69,47,0.4932518781,0.6795332004
2025,14,Rice,North Texas,-18.0,-32,24,56,-16.6,-14.04,-17.9,-17.74,-18.87,-18.9,-15.04,,-15.5,-18.14,-20.51,-10.57,-19.0,-15.47,-21,,-20.36,-21.22,-18.33,-27.36,-21.71,-18.86,-7.5,-19.8,-18.59,-16.5,-15.51,-18.0,-24.0,-16.46,-25.12,-17.5,,-15.9,-25.9,-20.0,-21.0,-16.2,-25.96,-20.8,-3.16,-18.0,-16.4,-18.0,-24.64,-28.65,-26.18,-19.55,,4.53,80,0.4758479761,0.1248730465
