season,week,home,road,line,actual,hscore,vscore,linesag,linepayne,linemass,linepfz,linelaz,linemoore,linesagr,lineargh,linepaynep,linehow,linesagpred,linepaynewl,linekam,linerwp,lineavg,lineelo,lineloud,lineborn,linedokter,linedunk,linebill,linebihl,lineround,linefei,linemedian,lineharville,linesaggm,lineespn,linefox,lineopen,linepig,linecons,linecong,linepibias,linel2,lineteamrank,lineash,linepimean,lineca,linekeep,linekerns,linel2hf,linelog,linedwig,linepiratings,linetalis,linedonchess,linefeng,linemidweek,lineclean,linecurry,linepugh,linestd,total,phcover,phwin
2023,5,UTEP,UNLV,-2.5,-17,28,45,-3.02,-9.0,-2.63,-6.9,-3.86,-5.62,-5.18,-7.0,-8.21,-5.0,-2.29,-9.42,-7.17,1.55,-4.05,1.53,-18.0,-3.45,-1.87,-18.8,-8.24,,-16.0,-8.8,-4.2,-3.66,-0.88,-1.96,0.01,-3.0,2.0,,0.45,-5.6,,-8.1,,-3.3,-2.5,2.0,5.4,,,-5.0,-5.4,0.89,0.4,,-2.5,5.5,-4.54,-4.8,5.26,73,0.4630741208,0.404314433
2023,5,Utah,UCLA,3.5,7,14,7,4.62,2.84,10.89,7.28,2.62,4.59,4.23,5.0,-0.53,7.0,4.02,4.67,8.97,7.21,6.91,12.17,-10.0,7.95,6.18,11.61,5.16,,1.0,10.8,6.58,5.1,6.26,5.95,10.0,5.0,9.0,,7.56,14.7,,0.0,,12.3,4.0,6.9,1.2,,,6.0,13.9,14.28,11.0,,5.0,-0.5,10.03,5.18,4.72,21,0.581572712,0.6617601916
2023,5,Utah St.,James Madison,-5.5,-7,38,45,-1.08,-5.24,-2.6,-2.67,7.17,-1.84,-1.72,-6.0,6.93,-0.5,1.71,-11.8,-4.81,-3.87,-3.42,-2.77,-7.0,-3.45,-5.9,-5.91,-11.19,,5.0,-7.4,-3.66,-5.13,-3.32,3.19,-3.0,-5.5,-9.0,,-8.23,-8.2,,-1.9,,-6.0,-5.5,-15.3,13.6,,,-2.0,-7.0,-6.07,-10.7,,-6.5,-4.0,-10.46,0.63,5.64,83,0.549127889,0.4195699093
2023,5,Vanderbilt,Kentucky,-13.0,-17,28,45,-12.71,-6.73,-14.19,-4.31,-8.02,-12.06,-14.56,-8.0,-6.09,-14.5,-11.98,-7.08,-17.88,-5.33,-11.08,-10.31,-12.0,-6.65,-11.78,-13.9,-3.65,,-11.0,-13.4,-11.71,-9.14,-13.08,-12.06,-6.0,-13.5,-14.0,,-9.13,-16.7,,-10.7,,-15.8,-13.0,-13.7,-10.7,,,-22.0,-13.8,-7.72,-8.7,,-13.0,-7.5,-12.45,-11.63,4.01,73,0.546677267,0.2492822222
2023,5,Virginia,NC St.,-7.5,-3,21,24,-9.26,-9.87,-5.66,-22.02,-6.17,-7.96,-9.26,-9.0,-13.38,-14.0,-11.05,-7.98,-7.22,-7.25,-8.56,-3.07,-19.0,-6.55,-9.48,-7.22,-8.22,,-10.0,-5.1,-8.65,-6.55,-9.73,-11.5,-7.0,-10.0,-10.0,,-12.09,-12.3,,-12.6,,-10.7,-7.5,-9.2,-5.6,,,-9.0,-11.4,-4.36,-8.3,,-9.5,4.0,-6.66,-7.9,4.19,45,0.4742595943,0.3010424616
2023,5,Wake Forest,Georgia Tech,4.0,-14,16,30,7.56,10.78,12.85,12.87,8.34,9.16,8.29,14.0,0.02,20.0,5.82,16.59,12.64,11.4,9.79,8.55,15.0,11.65,7.87,12.45,11.72,,10.0,11.2,9.97,9.94,9.1,2.87,11.0,6.5,10.0,,13.23,5.9,,4.6,,7.4,5.0,5.4,17.4,,,1.0,6.4,10.73,8.0,,4.0,7.0,16.09,9.4,4.12,46,0.6379742249,0.7247302667
2023,5,Washington,California,20.5,27,59,32,14.56,20.7,15.41,18.03,18.06,19.1,17.81,16.0,26.36,19.0,12.94,17.66,20.26,15.63,19.65,18.12,13.0,21.95,17.83,25.08,21.51,,17.0,20.0,19.2,15.66,12.85,15.76,26.0,21.5,19.0,,26.8,23.8,,20.7,,21.3,20.5,25.0,19.3,,,24.0,20.8,23.23,22.0,,20.5,12.5,29.32,21.18,4.17,91,0.4793484852,0.884392607
2023,5,Washington St.,Oregon St.,-3.0,3,38,35,-2.29,0.01,-3.02,-5.11,-6.83,-2.61,-1.94,-1.0,-2.25,-1.5,-4.0,1.22,-1.53,-3.06,-3.72,-4.28,1.0,-10.75,-5.76,-3.77,-4.39,,2.0,1.3,-3.01,-3.54,-2.04,-6.06,-3.0,-3.0,-4.0,,-12.48,-1.5,,-3.0,,-1.3,-3.0,-6.9,-7.0,,,-8.0,0.1,-13.57,-2.7,,-3.0,-2.0,-9.04,-6.0,3.58,73,0.482354591,0.4095904116
2023,5,West Va.,Texas Tech,-6.0,7,20,13,-3.27,5.69,0.63,7.78,2.15,0.44,-3.24,5.0,2.37,6.0,-4.42,7.47,4.34,-0.25,0.29,6.67,1.0,-0.45,-1.25,2.78,4.86,,7.0,0.01,0.22,2.53,-3.28,-3.77,-1.0,-4.5,1.0,,-10.18,-5.1,,-2.2,,-5.5,-5.0,-5.9,1.0,,,6.0,-4.7,-7.39,-3.0,,-6.0,-1.5,2.74,-1.31,4.36,33,0.6487926781,0.5070269996
2023,5,Wyoming,Appalachian St.,3.0,3,22,19,-3.99,2.34,-6.45,-0.86,-2.26,0.26,-4.88,2.0,-0.32,-3.0,-3.39,3.77,-5.82,-0.48,-0.37,-3.17,-6.0,-1.05,-4.25,8.36,8.48,,2.0,-4.1,-0.88,-4.32,-4.19,3.63,-2.0,2.5,0.01,,7.05,7.6,,-0.1,,5.3,2.5,0.03,1.3,,,-10.0,6.5,-3.66,-0.9,,3.0,-1.0,4.81,-3.44,4.63,41,0.4192590496,0.4910746104
2023,6,Air Force,San Diego St.,10.5,39,49,10,10.35,17.43,13.59,23.64,14.52,20.83,10.5,13.0,21.52,13.5,11.13,15.22,12.3,12.83,13.53,17.21,17.0,12.25,10.91,11.18,12.4,,12.0,12.5,12.71,12.74,10.72,12.68,18.0,10.5,12.0,,11.78,13.0,,13.9,,11.8,11.0,18.7,14.7,,,14.0,10.9,9.63,7.1,,10.0,7.0,20.25,14.33,3.61,59,0.5738205707,0.797025501
2023,6,Akron,Buffalo,3.0,-3,10,13,-1.7,7.03,-7.93,10.14,2.65,-3.65,-2.07,4.0,4.24,-5.5,-1.58,8.53,-8.51,18.23,0.97,-0.4,4.0,8.75,-2.66,3.49,-0.24,,7.0,-6.7,0.05,-1.81,-1.91,0.56,0.01,1.5,1.0,,1.97,-2.0,,0.1,,-1.1,2.5,3.5,5.5,,,-1.0,-1.4,1.02,1.0,,3.0,5.5,1.22,-0.4,5.26,23,0.4516949648,0.5231254418
2023,6,Arizona,Washington,-18.5,-7,24,31,-16.18,-18.01,-16.43,-11.11,-23.59,-20.08,-18.75,-14.0,-27.83,-16.0,-16.91,-12.72,-17.79,-10.83,-19.25,-15.84,-22.0,-22.45,-16.08,-26.78,-8.88,,-25.0,-21.7,-18.01,-15.44,-14.4,-16.31,-18.0,-9.5,-21.0,,-29.12,-20.9,,-24.0,,-17.3,-18.5,-27.9,-28.0,,,-30.0,-17.3,-23.38,-15.5,,-19.0,-5.0,-22.06,-29.53,5.96,55,0.4823597692,0.1281277638
2023,6,Arkansas,Texas A&M,-5.5,-12,22,34,-8.3,-11.22,-2.52,-8.77,-6.45,-4.66,-8.48,-10.0,-15.38,-7.0,-9.35,-8.97,-1.93,-3.87,-7.3,-5.13,-13.0,-4.9,-6.52,-7.86,-0.73,,-24.0,-8.3,-6.76,-3.9,-8.39,-9.18,-1.0,-6.5,-6.0,,-10.75,-3.3,,-12.1,,-3.7,-5.5,-9.8,-18.1,,,-6.0,-2.2,-0.3,-3.8,,-6.5,-5.0,-3.68,-9.16,4.81,56,0.4567962349,0.3299462544
2023,6,Auburn,Georgia,-14.5,-7,20,27,-10.86,-8.1,-16.78,-1.98,-3.09,-11.44,-12.91,-9.0,-4.47,-20.0,-8.45,-10.06,-19.4,-11.06,-11.65,-10.22,-6.0,-14.65,-13.94,-19.13,-8.69,,1.0,-11.0,-11.03,-14.33,-12.02,-13.9,-15.0,-15.5,-14.0,,-10.42,-12.0,,-10.6,,-11.2,-14.0,-8.7,-8.2,,,-9.0,-11.3,-18.99,-23.5,,-14.5,-8.0,-20.23,-9.99,5.03,47,0.567944515,0.2420928217
2023,6,BYU,Cincinnati,-1.0,8,35,27,0.6,2.71,-1.03,1.69,-0.56,-3.26,-0.5,4.0,-7.06,3.0,-0.74,7.97,5.07,4.85,1.53,6.18,-1.0,-1.05,2.63,0.65,5.84,,1.0,-0.7,0.82,-1.08,3.57,-2.65,0.01,2.5,3.0,,10.0,12.5,,-0.6,,9.9,-1.0,-3.3,-11.0,,,-3.0,11.2,-1.4,3.0,,-2.5,-2.5,4.95,-4.09,4.74,62,0.5606908101,0.5367927617
2023,6,Boston College,Virginia,4.0,3,27,24,4.65,2.7,0.51,12.35,11.12,2.72,3.59,4.0,3.27,5.0,6.27,2.41,0.95,17.57,4.15,5.69,7.0,4.45,6.3,1.54,0.97,,4.0,0.8,3.44,1.74,5.32,4.43,3.0,2.5,5.0,,7.25,1.6,,5.1,,0.8,4.0,7.3,2.7,,,5.0,1.5,-0.05,3.3,,3.5,1.0,1.57,7.56,3.5,51,0.5036812239,0.6007530194
2023,6,California,Arizona St.,13.0,3,24,21,11.48,15.46,9.68,22.94,22.53,15.53,9.33,14.0,24.53,9.0,16.52,10.58,11.83,10.7,14.55,26.0,16.0,14.55,13.16,11.5,6.75,,16.0,8.1,12.83,12.49,12.07,18.49,10.0,10.5,12.0,,20.22,10.8,,16.8,,11.1,13.0,23.0,27.5,,,27.0,11.3,15.43,6.8,,13.0,5.0,14.06,19.52,5.85,45,0.5364971525,0.8050994306
2023,6,Central Florida,Baylor,8.5,-1,35,36,10.54,15.59,4.74,22.36,18.52,10.58,10.95,13.0,17.21,14.5,12.38,14.72,9.32,7.9,12.03,12.94,16.0,14.05,13.26,8.34,14.04,,13.0,9.7,11.82,12.02,9.41,17.11,6.0,11.5,11.0,,18.64,1.2,,11.5,,3.7,9.0,21.0,23.9,,,22.0,3.5,2.73,6.5,,12.0,8.5,11.62,17.29,5.51,71,0.5831878777,0.7629596648
2023,6,Central Mich.,Eastern Mich.,9.5,3,26,23,9.98,5.89,7.03,4.52,10.43,11.13,11.34,7.0,9.48,4.5,10.81,3.96,8.51,-0.5,7.82,3.9,2.0,13.15,9.77,23.5,-2.63,,9.0,8.6,7.53,6.39,8.03,10.03,7.0,6.5,10.0,,6.65,6.7,,6.9,,6.8,9.5,11.8,14.5,,,10.0,6.7,-3.43,5.3,,7.5,1.5,3.39,15.3,4.97,49,0.4597742398,0.6808734179
2023,6,Colorado,USC,-22.0,-7,41,48,-16.05,-3.36,-16.93,-9.77,-8.84,-21.13,-21.42,-7.0,-8.69,-12.5,-12.77,-0.48,-19.26,-10.6,-14.8,-4.17,-19.0,-20.55,-18.82,-16.93,-3.98,,9.0,-20.1,-15.95,-15.62,-12.53,-19.81,-24.0,-27.5,-12.0,,-36.35,-21.9,,-18.5,,-18.5,-21.0,-23.8,-18.0,,,-15.0,-19.4,-21.94,-10.7,,-21.5,-13.0,-21.33,-15.85,7.83,89,0.6579222973,0.2015216075
2023,6,Connecticut,Utah St.,-4.0,-1,33,34,-8.03,-6.81,-12.53,-7.6,-10.89,-16.5,-9.9,-10.0,-16.67,-11.0,-8.56,-1.48,-12.94,-3.9,-7.01,-10.66,-14.0,-9.35,-7.48,-6.85,-3.74,,-6.0,-10.6,-8.21,-8.39,-5.99,-6.18,-12.0,-5.5,-3.0,,4.68,6.7,,-9.5,,3.1,-4.5,-2.2,-10.8,,,-16.0,5.3,-3.38,-3.1,,-6.0,4.0,-10.43,-11.84,5.8,67,0.4293227277,0.339153408
2023,6,Duke,Notre Dame,-5.5,-7,14,21,-5.57,3.87,-10.65,-7.42,3.73,-12.8,-7.81,1.0,1.08,-8.0,-3.96,5.39,-6.89,-2.93,-2.85,2.57,-1.0,-2.95,-4.32,-2.28,1.16,,1.0,-5.0,-2.94,-2.73,-4.6,-7.55,-6.0,-4.5,0.01,,-1.51,-6.7,,-4.3,,-6.6,-5.5,2.6,7.4,,,1.0,-6.8,-2.11,-2.9,,-6.0,1.5,-4.84,0.48,4.66,35,0.5636327243,0.4316104654
2023,6,Fresno St.,Nevada,25.0,18,27,9,20.17,32.23,25.06,41.3,20.78,32.93,22.79,29.0,31.15,30.0,19.55,32.8,29.64,19.61,28.08,21.19,31.0,32.75,28.6,38.6,25.24,,28.0,28.1,28.05,24.57,19.17,25.09,36.0,24.0,30.0,,21.17,31.9,,26.2,,27.6,25.0,32.9,33.5,,,26.0,29.6,35.81,23.5,,25.0,19.5,44.64,25.77,6.06,36,0.5719208333,0.9507924521
2023,6,Georgia Southern,Coastal Carolina,6.5,10,38,28,2.67,4.09,1.78,8.31,-6.87,1.8,5.17,3.0,3.34,2.5,-0.73,4.5,6.05,-2.95,3.3,7.43,4.0,4.25,3.85,22.77,2.54,,-2.0,8.8,3.05,1.54,1.73,1.81,10.0,4.5,-1.0,,-1.14,3.4,,2.1,,4.4,5.5,2.6,11.0,,,-6.0,3.4,1.35,3.1,,6.5,5.0,4.86,-1.26,4.72,66,0.4233901566,0.5789728602
2023,6,Georgia St.,Troy St.,1.0,-21,7,28,4.23,10.41,2.44,11.91,6.23,5.64,5.5,8.0,11.86,6.0,3.29,9.61,-2.05,3.33,3.63,9.56,11.0,7.25,2.7,-2.13,-5.36,,9.0,0.8,3.19,2.67,3.1,6.43,2.0,3.0,2.0,,-4.34,-1.2,,2.6,,-0.2,1.0,6.4,0.9,,,1.0,-2.7,-1.99,1.1,,1.0,0.5,4.94,6.15,4.57,35,0.5632428371,0.5869581221
2023,6,Georgia Tech,Bowling Green,21.0,-11,27,38,14.83,14.53,21.58,20.51,10.24,15.09,16.7,13.0,20.94,13.5,13.79,11.08,15.42,13.74,16.73,20.17,10.0,20.45,19.61,23.29,9.57,,13.0,15.8,16.69,18.34,14.67,19.51,21.0,20.5,24.0,,8.47,19.7,,15.6,,19.3,20.5,17.5,16.3,,,16.0,20.9,16.67,22.0,,21.5,5.0,19.63,18.8,4.42,65,0.3977603668,0.8450309605
2023,6,Iowa,Michigan St.,10.5,10,26,16,9.72,10.48,10.32,1.28,8.68,8.21,11.21,9.0,11.35,10.0,8.37,10.01,9.9,11.97,10.29,14.45,2.0,14.15,10.57,12.99,12.34,,5.0,9.0,10.01,8.62,9.63,8.57,13.0,11.5,11.0,,12.69,10.0,,10.5,,10.1,10.5,12.1,14.5,,,9.0,8.6,8.57,13.8,,11.0,9.0,15.54,8.73,2.84,42,0.4948054022,0.7382772821
2023,6,James Madison,South Alabama,2.5,8,31,23,5.32,14.91,8.72,2.5,4.43,6.18,4.79,10.0,11.63,6.5,5.65,16.68,4.79,5.31,5.88,8.16,8.0,4.05,2.52,3.78,11.15,,13.0,7.0,5.57,7.04,6.5,3.17,9.0,4.5,0.01,,-7.62,-0.8,,4.1,,2.1,3.0,15.4,-5.8,,,7.0,-0.1,7.91,3.2,,3.5,5.5,9.26,5.08,4.88,54,0.5806299438,0.6383406576
2023,6,Kent,Miami (Ohio),-14.5,-20,3,23,-11.62,-14.81,-2.23,-19.78,-8.6,-5.89,-10.93,-13.0,-24.15,-7.5,-14.42,-9.77,-2.6,-5.69,-10.47,-13.44,-21.0,-7.45,-13.05,-9.06,-1.64,,-19.0,-8.3,-9.41,-6.83,-12.8,-11.75,-4.0,-15.5,-21.0,,-20.48,-11.9,,-17.9,,-8.8,-14.0,-17.9,-7.4,,,-12.0,-7.9,4.22,-7.0,,-14.5,1.5,-6.41,-19.79,6.6,26,0.5926688039,0.2712572237
2023,6,Kentucky,Florida,2.5,19,33,14,2.47,2.67,-0.73,-2.16,2.73,3.09,2.6,2.0,-2.77,3.0,2.49,5.6,0.47,0.54,1.53,-1.9,3.0,-3.05,3.26,1.68,4.87,,1.0,-0.1,2.09,1.66,2.18,0.73,0.01,3.0,-1.0,,8.64,4.0,,0.2,,4.9,2.5,2.3,8.7,,,-6.0,3.2,-6.67,3.1,,1.0,4.0,4.76,-0.34,3.17,47,0.4761084406,0.5376511104
2023,6,Louisiana-Monroe,Appalachian St.,-13.5,-1,40,41,-17.64,-0.76,-16.08,-11.31,-13.1,-11.58,-20.98,-5.0,-10.28,-9.0,-17.64,4.37,-16.65,-2.83,-11.71,-11.46,-7.0,-16.75,-13.75,-8.63,-2.37,,2.0,-13.9,-11.79,-10.94,-15.33,-12.78,-12.0,-13.5,-21.0,,-12.64,-8.8,,-11.3,,-8.8,-13.5,-21.7,-23.0,,,-22.0,-7.3,-13.27,-7.8,,-13.5,-3.5,-9.33,-17.82,6.5,81,0.5415558858,0.2474061143
2023,6,Marshall,Old Dominion,14.5,6,41,35,15.93,15.51,15.59,19.59,17.24,9.7,15.45,11.0,15.36,16.5,17.64,15.59,13.36,17.16,15.98,10.35,7.0,17.25,16.92,15.91,16.97,,16.0,13.4,16.0,12.74,17.62,19.45,13.0,13.5,16.0,,21.38,16.8,,13.7,,15.2,14.5,25.4,18.7,,,14.0,16.6,19.28,17.5,,14.5,4.0,22.4,18.38,3.74,76,0.536150786,0.8363969739
2023,6,Maryland,Indiana,14.5,27,44,17,16.62,15.06,12.2,11.27,13.14,17.33,17.8,13.0,15.84,14.0,16.17,14.64,17.24,14.03,16.51,20.34,17.0,19.85,14.03,18.29,11.76,,11.0,15.8,16.09,14.28,17.43,14.51,17.0,14.5,18.0,,20.2,21.8,,15.3,,17.0,14.5,26.5,26.1,,,15.0,18.3,16.0,22.5,,14.5,11.0,19.92,17.6,3.68,61,0.5490843181,0.8445113835
2023,6,Massachusetts,Arkansas St.,2.5,-24,28,52,-4.18,-1.05,-6.99,7.59,4.91,2.26,-5.24,-3.0,9.49,-9.5,-1.27,-6.72,-0.17,-4.52,0.16,1.46,-4.0,-0.25,-1.89,2.65,-2.89,,-5.0,-0.9,-0.21,0.41,-6.31,3.03,1.0,1.5,-6.0,,6.52,0.3,,1.5,,0.1,2.0,8.7,16.8,,,7.0,-0.9,9.67,-2.1,,2.5,6.5,-11.26,-0.05,5.72,80,0.4448499583,0.5037829781
2023,6,Memphis,Boise St.,3.0,3,35,32,-1.6,7.62,1.77,11.19,2.07,9.74,-3.6,8.0,8.91,5.0,0.94,6.93,1.13,-1.49,2.84,7.88,14.0,-2.25,1.77,5.9,-1.19,,7.0,3.0,2.69,2.78,-0.95,5.86,9.0,2.0,-2.0,,-13.81,2.6,,6.5,,3.6,3.0,4.0,-0.2,,,1.0,4.4,1.21,1.0,,3.5,4.0,4.3,2.12,4.79,67,0.4961505139,0.5679968219
2023,6,Minnesota,Louisiana-Lafayette,10.5,11,35,24,12.38,6.86,13.32,3.39,12.61,5.78,12.21,6.0,8.48,0.5,13.81,6.0,11.16,11.79,11.28,8.11,-3.0,11.95,12.91,8.51,9.54,,14.0,6.2,11.87,13.67,12.98,11.35,11.0,10.5,15.0,,25.78,17.6,,9.0,,16.7,10.5,8.4,25.3,,,14.0,17.2,13.0,9.0,,11.0,2.5,13.68,12.81,5.43,59,0.5185395315,0.7493019027
2023,6,Mississippi,LSU,-2.5,6,55,49,3.44,3.3,1.56,-0.75,10.79,9.01,2.87,6.0,6.34,2.0,5.53,1.67,2.97,-0.59,2.9,8.29,2.0,-2.85,2.92,0.37,2.78,,9.0,-1.1,2.69,3.78,2.59,2.48,1.0,-2.0,2.0,,2.92,0.5,,2.2,,0.3,-1.5,4.1,1.4,,,9.0,0.8,-6.05,-0.6,,-2.5,6.0,-1.78,8.79,3.47,104,0.6301830804,0.5708261873
2023,6,Mississippi St.,Alabama,-15.0,-23,17,40,-16.33,-13.34,-17.06,-17.57,-14.49,-15.66,-17.1,-11.0,-20.2,-17.0,-17.18,-9.64,-16.5,-5.77,-13.63,-12.75,-13.0,-10.05,-13.61,-12.03,-3.31,,-20.0,-13.4,-13.81,-12.52,-17.36,-18.03,-10.0,-14.5,-11.0,,-9.84,-9.6,,-17.5,,-7.4,-15.0,-15.1,-14.0,,,-14.0,-7.3,-13.55,-18.5,,-14.5,-7.0,-10.68,-20.53,4.39,57,0.5331452114,0.203966836
2023,6,NC St.,Louisville,-3.0,-3,10,13,-5.01,-8.1,-4.53,-4.45,-10.44,-10.81,-6.19,-5.0,-11.95,-3.0,-6.07,-6.02,-1.32,-4.26,-6.43,-7.46,-12.0,-11.95,-3.96,-7.6,-0.02,,-14.0,-4.5,-6.01,-6.91,-3.07,-6.87,-2.0,-3.5,-6.0,,0.63,-5.2,,-7.2,,-2.9,-3.5,-16.2,-11.0,,,-12.0,-3.7,-10.82,-0.1,,-3.5,-2.5,-10.16,-13.13,4.23,23,0.4173041133,0.3477453829
2023,6,Navy,South Florida,3.0,-14,30,44,2.06,0.01,9.37,-3.58,-5.89,0.12,0.92,1.0,0.42,4.5,1.4,-0.2,5.32,13.28,3.16,9.5,-3.0,-4.95,6.94,7.25,5.02,,1.0,4.4,3.85,2.25,4.68,1.94,10.0,4.5,1.0,,10.66,8.5,,3.6,,6.7,3.0,8.7,-8.8,,,-9.0,7.5,8.96,4.1,,3.0,0.5,6.25,-5.45,5.31,74,0.5038134192,0.5748711607
2023,6,Nebraska,Michigan,-17.5,-38,7,45,-15.43,-18.47,-19.62,-15.17,-15.99,-18.4,-15.82,-14.0,-20.85,-19.5,-16.26,-17.2,-23.14,-12.03,-18.77,-18.16,-18.0,-20.95,-15.08,-19.76,-15.12,,-22.0,-21.7,-18.71,-19.05,-17.17,-17.81,-18.0,-18.0,-17.0,,-32.16,-23.6,,-20.3,,-21.1,-17.5,-26.8,-13.3,,,-25.0,-22.2,-22.11,-20.0,,-17.0,-5.0,-18.94,-21.37,4.34,52,0.4692453538,0.1270407875
2023,6,Northwestern,Penn St.,-27.0,-28,13,41,-19.04,-17.03,-25.68,-27.45,-20.12,-25.84,-23.38,-19.0,-24.06,-21.5,-17.57,-13.25,-28.02,-12.98,-23.89,-22.84,-24.0,-31.15,-27.76,-32.65,-20.53,,-20.0,-23.9,-23.98,-23.72,-16.95,-23.9,-27.0,-26.0,-22.0,,-33.93,-28.0,,-27.0,,-26.5,-27.0,-29.8,-19.8,,,-31.0,-25.7,-33.29,-25.0,,-26.5,-9.0,-32.59,-27.97,5.66,54,0.5732077736,0.0781496108
2023,6,Oklahoma,Iowa St.,19.5,30,50,20,18.1,26.62,15.88,27.63,26.04,23.9,18.68,16.0,41.59,20.0,20.7,18.56,20.37,12.91,21.59,20.7,26.0,25.25,17.81,24.28,9.79,,29.0,18.3,20.05,20.56,17.23,25.37,21.0,20.5,17.0,,14.57,20.1,,29.9,,19.3,19.5,35.3,28.2,,,36.0,18.1,18.55,16.0,,19.5,8.5,19.1,29.42,6.94,70,0.5480127642,0.893663844
2023,6,Oregon St.,Utah,4.0,14,21,7,0.53,-0.2,-2.57,-3.66,5.73,-1.97,-0.72,-5.0,9.33,-7.5,3.65,-5.34,-1.24,1.06,-0.37,-0.22,2.0,1.55,1.17,-0.34,-2.13,,-8.0,-3.1,-0.28,-0.2,-0.8,3.15,1.0,1.5,-2.0,,-2.69,-7.5,,1.8,,-5.1,3.5,2.7,8.5,,,7.0,-7.5,4.29,-2.3,,3.5,3.5,0.42,4.47,4.17,28,0.3950258346,0.4910076621
2023,6,Purdue,Illinois,1.0,25,44,19,-0.83,-2.12,2.57,-0.12,-0.83,4.69,-0.9,-3.0,0.3,0.01,-0.55,-3.42,-2.97,0.69,-1.27,0.97,-3.0,-3.25,-1.09,-2.54,0.08,,-3.0,0.7,-1.21,-1.26,-1.66,-1.16,-2.0,1.5,-3.0,,-2.3,-5.1,,-2.5,,-3.7,0.5,-2.9,3.7,,,-8.0,-3.6,-5.52,1.3,,1.0,0.01,-0.96,-2.25,2.58,63,0.4438794755,0.468530602
2023,6,Rice,East Carolina,3.5,7,24,17,-2.19,7.67,-8.79,9.8,6.71,0.92,-2.67,7.0,9.37,1.5,-2.2,6.75,-4.44,-5.23,-0.02,1.23,6.0,-1.65,1.13,-0.67,-3.89,,7.0,-3.5,-0.99,-1.96,-2.16,2.2,-6.0,5.5,-2.0,,0.43,-1.3,,3.6,,-2.3,3.0,-4.1,4.7,,,4.0,-1.6,-14.83,2.5,,3.5,2.5,-7.58,1.18,5.26,41,0.4166432357,0.4995228823
2023,6,SMU,Charlotte,22.5,18,34,16,21.44,16.68,23.44,23.78,18.24,17.37,23.26,17.0,28.37,19.5,22.18,10.39,19.22,14.97,21.24,16.42,14.0,22.05,24.72,22.01,15.88,,14.0,19.5,21.95,19.78,20.86,21.71,27.0,22.5,27.0,,30.12,29.1,,23.9,,26.6,22.5,29.3,17.6,,,24.0,28.0,21.88,22.5,,23.5,10.0,22.67,22.44,5.0,50,0.4698266951,0.899053811
2023,6,Sam Houston St.,Jacksonville St.,-6.5,-7,28,35,-1.76,-6.27,-1.47,-31.88,-3.01,-6.6,-4.13,-7.0,-0.05,-11.5,0.71,-9.61,-5.66,-12.13,-6.17,-4.01,-21.0,-15.95,-4.83,-10.68,-2.74,,-13.0,0.9,-5.5,-5.85,-0.7,-5.5,0.01,-5.0,-10.0,,-7.48,-0.1,,-5.3,,-2.9,-6.5,-9.6,8.0,,,,-5.2,-13.75,-3.2,,-6.5,-8.5,-11.77,-6.08,6.68,63,0.5076440895,0.3600696896
2023,6,Southern Miss.,Texas St.,-6.5,-14,36,50,-3.31,-6.45,-1.9,-10.55,-12.49,-8.88,-3.37,-4.0,-12.71,-3.5,-6.34,-3.09,-7.93,1.71,-4.5,-8.58,-17.0,-10.65,-1.82,-9.39,-2.77,,-9.0,-5.2,-3.75,-8.04,-1.24,-5.49,-1.0,-7.5,5.0,,9.29,7.6,,-5.9,,4.1,-6.5,-11.5,-6.1,,,-20.0,6.8,0.78,-3.4,,-5.5,0.5,-1.84,-16.56,6.36,86,0.5465506792,0.3962211692
2023,6,Stanford,Oregon,-27.5,-36,6,42,-23.28,-30.82,-20.98,-30.29,-25.22,-30.18,-26.54,-27.0,-43.97,-26.0,-24.53,-23.74,-22.31,-12.75,-27.21,-13.86,-35.0,-29.45,-27.18,-25.07,-18.68,,-30.0,-22.3,-26.77,-25.73,-20.99,-30.12,-26.0,-23.0,-27.0,,-39.04,-30.2,,-36.1,,-26.2,-27.5,-40.9,-30.6,,,-41.0,-27.1,-32.45,-23.0,,-27.5,-13.0,-28.68,-37.05,7.19,48,0.5066385775,0.0592141171
2023,6,Syracuse,Clemson,-7.0,-17,14,31,-1.96,9.13,-6.22,3.78,7.19,1.02,-2.39,8.0,10.03,2.5,-1.05,8.65,-3.39,-1.22,1.2,9.26,16.0,3.85,-3.06,-0.23,1.73,,7.0,-1.8,1.01,2.74,-2.81,1.91,1.0,-6.5,-3.0,,-5.64,-0.7,,-1.9,,0.7,-6.0,2.8,10.0,,,5.0,0.8,-7.37,-7.0,,-6.5,1.5,2.68,4.91,5.45,45,0.6874220416,0.5284985086
2023,6,TCU,West Va.,13.0,-3,21,24,9.65,6.91,8.48,3.35,6.94,4.92,10.49,6.0,9.98,8.5,10.02,5.25,8.96,12.37,8.63,6.42,6.0,6.25,8.23,5.48,1.06,,6.0,9.8,8.73,6.25,9.03,11.38,11.0,9.5,7.0,,7.0,9.3,,9.5,,10.9,12.0,17.2,15.8,,,5.0,9.8,14.69,10.6,,13.0,13.5,7.87,9.09,3.39,45,0.393882461,0.702516363
