season,week,home,road,line,actual,hscore,vscore,linesag,linepayne,linemass,linepfz,linelaz,linemoore,linesagr,linewayward,lineargh,linepaynep,linehow,linesagpred,linepaynewl,linekam,linerwp,lineavg,lineelo,lineloud,lineborn,linedokter,linedunk,linebill,linepugh,linebihl,linecurry,lineround,lineclean,linefei,linemedian,lineharville,linesaggm,linemidweek,linedonchess,lineespn,linetalis,lineopen,linepig,linepiratings,linecons,linecong,linedwig,linepibias,linel2,lineteamrank,linelog,linepimean,lineca,linel2hf,linekerns,linekeep,linebig200,linecfp,linestd,total,phcover,phwin
2024,6,Kansas,TCU,2.0,-11,27,38,5.41,11.17,0.28,7.29,2.29,13.34,4.4,-1.15,-1.0,5.99,-3.0,6.1,13.95,3.05,-7.48,4.46,3.77,0.0,8.15,2.06,9.8,4.95,2.79,,7.7,-6.0,4.0,0.7,4.4,1.66,5.04,2.0,2.5,4.16,11.4,2.5,3.0,7.4,1.05,7.34,7.0,7.7,,3.7,,6.4,2.0,,4.55,2.74,5.61,3.1,4.47,65,0.5592927148,0.6065959341
2024,6,Kansas St.,Oklahoma St.,5.0,22,42,20,1.93,8.2,4.39,4.33,-0.99,-3.37,0.55,4.79,1.0,16.02,5.0,0.99,3.99,10.71,1.17,2.88,6.08,0.0,-0.05,-0.62,6.57,5.47,-3.12,,9.4,-3.0,5.0,4.4,3.19,3.19,3.11,5.0,5.5,-1.03,9.23,5.0,-4.0,6.0,2.45,-0.63,-5.0,5.4,,-0.1,,5.1,5.0,,-3.85,4.0,-3.01,7.8,4.4,62,0.44879583,0.5693987088
2024,6,Kent,Eastern Mich.,-14.0,-19,33,52,-11.51,-10.48,-9.14,-40.34,-13.41,-11.24,-17.23,-6.59,-13.0,-5.79,-16.5,-12.56,-13.01,-14.68,-12.72,-14.72,-18.93,0.0,-21.85,-10.66,-16.16,-16.19,-19.3,,-21.99,-16.0,-5.5,-13.4,-13.4,-13.9,-8.42,-15.0,-16.5,-17.37,-12.73,-13.5,-18.0,-8.3,-10.17,-15.59,-30.0,-7.4,,-15.8,,-9.1,-14.0,,-11.4,-20.7,-30.03,-8.3,6.67,85,0.4833227643,0.1963029567
2024,6,LSU,South Alabama,21.0,32,42,10,19.53,20.07,20.27,5.99,17.67,33.94,19.86,21.96,18.0,19.5,18.0,17.22,20.38,20.72,18.36,19.55,18.35,0.0,8.45,23.6,15.56,16.47,15.1,,19.58,14.0,7.5,22.3,19.53,16.18,23.04,22.0,23.5,11.94,21.27,20.5,25.0,30.5,26.6,22.24,16.0,30.9,,14.2,,29.1,21.0,,24.05,18.34,25.35,13.9,6.53,52,0.4663423734,0.8726181457
2024,6,Marshall,Western Mich.,3.5,7,27,20,11.04,9.67,8.1,12.17,11.29,5.44,11.19,9.41,5.0,9.43,9.0,11.99,9.81,10.58,3.01,8.49,2.81,0.0,9.45,6.38,7.91,12.54,16.79,,8.95,13.0,6.0,9.6,9.0,10.18,10.08,3.0,5.1,11.29,3.14,5.5,9.0,6.8,7.15,3.5,19.0,5.0,,8.2,,6.2,4.5,,1.4,9.76,9.63,2.7,3.86,47,0.6199861781,0.6983581172
2024,6,Memphis,Middle Tenn.,26.0,17,24,7,28.88,20.58,24.13,35.7,22.17,32.54,33.57,24.63,21.0,17.17,24.0,29.02,22.42,28.59,17.72,26.62,28.62,0.0,29.05,29.67,31.27,24.41,29.78,,32.59,16.0,10.0,26.0,26.0,20.18,27.24,26.0,24.5,23.74,25.09,24.0,33.0,24.1,31.52,37.07,32.0,25.6,,30.1,,25.4,26.0,,35.45,29.74,40.68,25.4,7.01,31,0.5142499902,0.9374799098
2024,6,Miami (Fla.),Virginia Tech,18.0,4,38,34,15.52,4.0,11.21,26.11,17.9,26.81,20.74,14.55,16.0,4.42,17.5,14.69,3.78,19.63,9.29,16.5,17.86,0.0,23.55,17.5,21.74,12.77,24.59,,14.64,22.0,5.0,17.0,17.5,16.61,13.12,17.5,12.4,20.09,7.54,16.5,18.0,20.1,20.65,10.99,25.0,21.9,,21.1,,20.8,18.0,,23.05,17.13,22.71,18.5,6.59,72,0.4652273274,0.8314726608
2024,6,Miami (Ohio),Massachusetts,17.5,3,23,20,26.52,25.79,25.5,-9.54,16.49,16.36,29.6,24.7,7.0,25.4,12.0,26.95,25.99,23.87,8.37,21.87,19.37,0.0,33.05,25.48,26.77,26.68,25.27,,32.64,9.0,11.5,25.6,24.7,17.82,25.59,17.5,22.5,16.8,23.6,17.0,32.0,24.7,15.4,34.06,23.0,27.6,,23.8,,25.4,18.0,,17.5,28.65,32.41,15.9,8.98,43,0.5946730361,0.8847377807
2024,6,Michigan,Minnesota,9.5,3,27,24,12.87,35.44,22.91,3.85,7.31,18.98,12.62,17.32,9.0,37.61,17.5,11.92,34.25,21.6,4.1,17.58,16.8,0.0,19.25,11.61,22.92,23.89,12.49,,36.08,24.0,14.0,18.7,17.2,15.09,14.52,9.5,6.6,11.1,26.06,10.0,16.0,20.3,23.1,11.6,9.0,21.7,,12.7,,20.2,10.5,,12.25,14.01,18.8,17.2,8.65,51,0.6725412869,0.8345814809
2024,6,Michigan St.,Ohio St.,-23.5,-31,7,38,-18.14,-24.18,-24.56,-7.38,-14.69,-31.74,-22.46,-17.19,-5.0,-29.66,-16.0,-17.22,-21.22,-28.2,10.73,-20.08,-11.33,0.0,-24.45,-26.45,-19.96,-11.85,-26.21,,-18.76,-7.0,-15.5,-28.4,-21.22,-19.73,-19.09,-24.0,-24.5,-23.3,-27.27,-23.0,-20.0,-22.7,-13.65,-28.25,-26.0,-25.7,,-24.5,,-25.4,-23.5,,-19.0,-27.6,-22.28,-21.2,8.68,45,0.5749660611,0.1335273017
2024,6,Mississippi,Kentucky,17.0,-3,17,20,15.36,16.66,14.01,15.06,17.62,23.88,18.56,10.21,11.0,12.31,15.0,14.45,19.01,14.03,14.15,15.63,17.91,0.0,17.45,18.54,15.19,11.56,23.12,,13.61,18.0,8.5,11.1,15.19,20.02,14.77,17.5,11.9,20.54,6.48,17.0,15.0,15.9,15.4,18.72,19.0,15.1,,19.9,,16.3,17.0,,13.4,19.04,18.47,14.2,4.32,37,0.4668153274,0.8289683436
2024,6,NC St.,Northern Ill.,7.0,7,24,17,9.74,19.95,15.24,-10.68,-4.52,24.27,7.52,5.27,2.0,21.36,7.5,8.25,19.19,6.56,-7.73,6.39,-6.88,0.0,2.75,13.42,3.45,16.09,-0.28,,13.3,-5.0,-1.0,6.3,6.56,8.12,13.41,6.5,7.3,3.26,15.97,6.5,14.0,14.6,2.8,1.75,-7.0,13.1,,2.3,,13.3,7.0,,-0.75,-6.28,0.95,-2.1,8.91,41,0.4866333954,0.6372228715
2024,6,New Mexico St.,New Mexico,-9.0,-10,40,50,-0.18,13.84,3.19,8.38,4.72,-0.86,-3.53,2.0,8.0,13.35,14.0,-0.49,14.1,1.22,16.27,2.89,8.89,0.0,-7.95,1.6,-3.15,19.14,0.54,,6.15,10.0,5.5,1.4,1.6,3.05,1.69,-9.5,-8.4,-4.36,5.55,-6.5,0.01,-3.3,6.3,5.42,-6.0,-3.2,,0.6,,-2.2,-7.5,,-13.4,-1.19,0.15,-1.1,7.45,90,0.7511189633,0.5654490281
2024,6,North Texas,Tulsa,7.0,32,52,20,10.49,6.57,4.99,6.6,8.71,3.2,8.57,8.45,7.0,7.81,10.5,11.7,5.9,10.31,4.07,9.33,12.06,0.0,11.05,8.78,17.58,12.15,11.81,,11.47,12.0,8.5,8.8,8.78,8.4,11.02,6.5,7.3,6.34,13.89,7.0,12.0,6.8,11.55,7.85,8.0,9.3,,9.0,,8.3,7.0,,18.3,15.97,12.89,4.1,3.61,72,0.5569038997,0.7167150679
2024,6,Notre Dame,Louisville,7.0,7,31,24,8.98,8.84,10.68,8.16,3.63,9.34,8.01,7.82,7.0,16.11,9.0,8.63,4.92,13.29,7.3,7.53,3.46,0.0,10.65,4.24,15.73,2.19,0.64,,9.31,-3.0,10.5,8.9,8.01,2.64,9.95,6.5,6.5,6.76,10.64,6.0,4.0,7.1,3.14,8.24,2.0,8.0,,7.7,,8.1,7.0,,15.75,13.42,3.25,10.7,4.3,55,0.512854464,0.676475562
2024,6,Ohio,Akron,12.5,20,30,10,13.53,26.17,17.71,22.6,10.45,6.14,13.44,16.96,9.0,21.96,19.5,13.84,28.45,17.81,16.44,14.84,14.84,0.0,15.65,10.1,16.48,21.47,14.49,,18.39,6.0,11.0,19.3,14.25,14.01,13.78,12.5,8.3,8.24,14.18,11.5,15.0,8.5,12.25,14.93,12.0,7.6,,12.5,,9.4,12.5,,17.5,14.25,14.16,20.2,5.63,40,0.555247721,0.8108640136
2024,6,Penn St.,Illinois,18.5,14,21,7,13.56,23.14,20.62,11.92,7.66,24.14,12.55,16.98,6.0,29.23,12.5,13.04,19.86,21.01,-3.34,15.79,11.34,0.0,13.55,21.31,17.45,10.21,13.26,,12.58,3.0,10.0,17.7,15.57,13.99,15.36,18.0,22.0,16.99,15.95,18.0,14.0,24.0,10.5,20.23,8.0,24.8,,16.4,,26.6,18.5,,19.2,21.46,15.57,21.0,7.01,28,0.4379475292,0.8185793772
2024,6,Purdue,Nebraska,-10.0,-18,10,28,-8.16,1.15,-2.47,-16.94,-10.3,-15.35,-9.35,-8.42,-6.0,-0.03,-2.0,-9.92,1.78,-8.95,-10.91,-8.6,-6.92,0.0,-10.65,-7.88,-6.07,6.78,-13.27,,-1.36,-19.0,-1.5,-8.0,-8.0,-8.79,-7.66,-10.0,-9.1,-12.6,-5.43,-9.0,-7.0,-6.1,-16.8,-7.76,-24.0,-7.3,,-12.8,,-8.0,-10.0,,-29.25,-7.08,-17.28,-9.1,7.14,38,0.5320538226,0.3106204275
2024,6,Rice,Charlotte,4.5,-1,20,21,10.06,12.38,8.06,11.54,5.54,4.73,10.14,3.13,7.0,14.05,7.0,10.21,11.47,0.66,3.23,7.26,5.05,0.0,8.85,10.14,0.61,3.5,9.81,,7.42,-1.0,8.0,0.7,8.06,8.44,9.87,7.0,3.5,9.49,11.31,6.0,10.0,7.8,4.16,20.33,3.0,8.6,,10.9,,8.2,5.0,,-3.1,11.81,-2.96,11.2,4.57,41,0.5663433183,0.6698402577
2024,6,Rutgers,Washington,2.5,3,21,18,2.72,-17.86,-9.14,-6.23,-6.26,4.22,2.72,-7.45,2.0,-11.82,-7.0,2.04,-21.12,-10.9,-8.69,-3.77,-0.8,0.0,-5.45,5.83,-6.63,-2.49,-5.45,,-5.8,-6.0,-3.5,-11.7,-3.5,-3.81,2.44,2.5,2.9,0.45,-5.15,3.0,3.0,-3.2,-0.37,1.05,-5.0,-2.2,,3.4,,-2.4,2.0,,2.45,-5.21,0.56,-1.1,5.88,39,0.3555609705,0.4118913655
2024,6,SMU,Florida St.,6.0,26,42,16,4.52,-8.77,0.82,22.16,9.6,-2.99,4.73,5.49,8.0,-0.07,9.5,5.5,-13.45,3.27,10.62,5.16,7.94,0.0,8.85,3.06,6.32,4.27,12.56,,3.11,12.0,9.5,5.2,5.49,6.39,2.41,6.5,6.8,8.46,5.3,5.5,4.0,1.3,14.35,-0.35,9.0,2.5,,5.9,,2.4,6.0,,3.2,17.29,9.42,6.1,6.16,58,0.4803277532,0.619067778
2024,6,Sam Houston St.,Texas St.,-8.0,1,40,39,-3.81,-9.94,-4.92,0.46,0.19,1.27,-4.21,-2.81,2.0,-6.17,-2.5,-3.66,-11.97,-3.52,-3.96,-4.81,3.83,0.0,-6.55,-10.11,-8.5,-4.08,-2.89,,-5.84,1.0,-4.0,-7.0,-4.21,-1.26,-5.43,-8.0,-10.3,-4.19,-6.31,-8.0,-5.0,-8.7,1.05,-10.75,-13.0,-9.3,,-3.8,,-9.2,-7.5,,0.95,-5.05,1.46,-8.0,4.08,79,0.5771540162,0.3845882263
2024,6,Temple,Army,-12.5,-28,14,42,-9.15,-8.93,-13.74,-22.31,-17.47,-6.73,-13.03,-9.82,-9.0,-9.34,-14.0,-9.56,-8.71,-13.88,-13.34,-13.21,-13.91,0.0,-15.15,-12.9,-10.92,-5.89,-19.75,,-17.07,-11.0,-5.0,-12.9,-13.03,-11.02,-7.92,-12.5,-9.1,-14.16,-9.64,-11.0,-14.0,-15.6,-19.6,-16.47,-23.0,-17.3,,-17.6,,-15.8,-12.5,,-19.55,-11.17,-21.07,-11.4,4.84,56,0.4829389606,0.2130377141
2024,6,Texas,Mississippi St.,38.0,22,35,13,31.43,26.81,26.69,38.4,31.04,41.82,38.79,31.41,29.0,27.91,32.5,30.09,26.21,40.07,18.47,35.06,43.4,0.0,41.05,31.93,47.99,24.83,42.26,,43.4,43.0,18.5,36.2,36.2,31.27,29.91,38.5,29.5,35.09,35.41,40.0,38.0,38.0,39.2,42.86,37.0,40.1,,37.5,,38.9,38.0,,47.15,47.23,53.77,26.6,9.18,48,0.4363145567,0.9720517445
2024,6,Texas A&M,Arkansas,4.5,4,21,17,5.31,11.71,6.07,-3.71,3.47,7.66,3.27,9.19,2.0,13.84,3.5,5.41,10.56,8.06,-0.44,6.57,5.44,0.0,6.9,6.93,10.12,2.91,6.52,,8.0,1.0,7.0,8.8,6.52,1.53,7.75,4.5,3.3,2.41,18.7,5.0,5.0,10.2,6.3,9.59,2.0,12.3,,3.9,,10.3,4.5,,1.2,13.6,10.26,6.5,4.42,38,0.5499820946,0.6549408789
2024,6,Texas Tech,Cincinnati,3.0,3,44,41,4.47,16.42,5.08,-1.94,-0.17,9.3,3.4,3.99,4.0,14.92,5.0,3.7,17.23,6.31,-0.71,5.49,2.02,0.0,6.15,1.41,8.08,5.66,-0.56,,13.17,11.0,8.5,5.4,4.8,3.51,5.44,3.0,3.7,2.86,7.54,3.5,2.0,5.1,5.95,6.44,9.0,4.4,,1.5,,4.8,3.0,,1.55,2.98,0.68,4.4,4.37,85,0.5601045228,0.6306004722
2024,6,Troy St.,Louisiana-Monroe,6.5,-4,9,13,11.31,30.64,16.47,5.38,-2.65,8.53,9.73,11.04,1.0,32.2,11.0,10.87,29.79,15.17,-11.9,11.37,0.98,0.0,12.35,11.83,12.28,17.58,5.39,,15.07,-10.0,11.0,9.2,11.04,9.82,13.34,7.0,5.2,7.98,23.04,9.0,15.0,15.2,6.72,20.36,-3.0,15.4,,7.8,,14.7,7.0,,7.85,19.24,7.63,17.2,9.33,22,0.60428907,0.7315298173
2024,6,Tulane,South Florida,5.0,35,45,10,7.76,13.66,12.34,6.62,6.27,7.26,8.19,12.19,5.0,9.83,14.5,7.91,15.73,14.95,-3.85,8.58,6.38,0.0,8.35,6.75,7.36,15.62,9.68,,9.2,6.0,7.0,11.1,7.91,9.73,6.99,5.0,6.0,8.79,2.15,6.5,7.0,7.1,10.15,7.82,5.0,6.9,,6.5,,6.6,6.0,,13.05,10.93,10.55,8.4,4.04,55,0.5864970602,0.6997811581
2024,6,UAB,Navy,-3.5,-23,18,41,-0.24,0.93,-3.01,-4.88,-9.97,-3.73,0.7,-11.94,-5.0,1.13,-3.5,-2.73,0.82,-9.5,-7.92,-6.74,-13.92,0.0,-10.85,-1.51,-15.06,-13.21,-13.93,,-9.39,-19.0,4.5,-10.9,-4.88,-2.53,0.08,-3.5,-3.4,0.22,-8.85,0.0,-7.0,-3.2,-15.75,-10.38,-24.0,-4.0,,-6.8,,-3.8,-3.5,,-17.15,-4.2,-13.56,-2.2,6.39,59,0.4249174043,0.3468453435
2024,6,UCLA,Oregon,-24.0,-21,13,34,-15.87,-16.17,-15.95,-27.83,-19.97,-33.28,-20.27,-16.72,-11.0,-19.19,-17.0,-15.46,-14.54,-25.84,-11.34,-20.59,-20.53,0.0,-27.15,-21.98,-31.28,-15.33,-23.24,,-24.2,-17.0,-8.5,-23.1,-20.8,-16.51,-15.93,-25.5,-23.0,-19.13,-23.68,-23.0,-21.0,-24.5,-24.15,-22.79,-30.0,-27.4,,-17.8,,-24.6,-24.0,,-22.4,-25.34,-22.48,-20.8,6.38,47,0.5789873755,0.1144069558
2024,6,UNLV,Fresno St.,2.0,45,59,14,7.56,4.65,-0.18,15.17,6.85,1.78,8.89,-0.73,5.0,5.97,0.5,6.82,3.94,-1.72,10.66,4.68,7.16,0.0,3.45,2.6,2.4,5.89,7.8,,8.76,11.0,1.0,-2.2,4.48,4.48,6.93,2.0,1.6,4.47,4.32,4.5,6.0,1.6,9.8,-2.41,13.0,-0.8,,11.3,,0.9,2.0,,3.1,7.0,8.24,-2.9,4.23,73,0.5647915314,0.6121269436
2024,6,USC,Wisconsin,15.5,17,38,21,12.69,9.34,11.57,20.63,15.68,18.16,17.1,11.42,15.0,10.52,11.5,11.96,8.7,17.87,13.35,14.5,16.11,0.0,18.15,12.47,16.21,19.96,19.56,,19.64,15.0,8.5,12.3,14.91,15.61,9.72,15.5,9.9,18.17,10.11,13.5,,15.3,16.74,16.64,18.0,13.9,,17.1,,14.5,15.5,,26.5,14.27,14.82,8.8,4.53,59,0.4758485626,0.8101224644
2024,6,Utah,Arizona,8.5,-13,10,23,14.89,-3.69,12.17,23.57,18.06,12.42,17.85,14.25,16.0,-6.59,19.5,14.93,-2.12,10.7,17.82,10.98,9.58,0.0,9.65,16.11,-3.63,2.19,19.96,,-4.23,26.0,-1.5,8.8,12.42,11.1,12.64,11.0,14.0,11.29,-2.19,11.0,13.0,9.8,17.5,14.2,17.0,11.1,,17.7,,11.0,9.0,,24.65,6.15,22.19,1.7,8.38,33,0.5549364768,0.7296050634
2024,6,Wake Forest,Louisiana-Lafayette,3.5,-3,38,41,2.5,2.92,8.21,-0.12,1.68,7.66,1.25,4.51,5.0,2.81,-1.0,2.03,2.98,1.26,-2.6,2.23,1.2,0.0,1.45,5.53,7.8,2.9,0.79,,0.74,12.0,-3.0,1.6,2.5,6.91,3.08,3.5,3.1,3.01,-0.09,3.0,5.0,8.1,2.8,-0.56,-3.0,5.5,,0.5,,4.8,3.5,,-6.95,-4.1,-0.03,-6.4,3.75,79,0.4689708604,0.554369877
2024,6,Wyoming,Air Force,-4.0,12,31,19,0.62,3.37,-6.5,-8.41,0.61,-5.15,-1.17,-4.66,-2.0,-0.74,-5.5,0.57,5.58,-3.61,-5.46,-1.68,-0.28,0.0,-5.05,-3.3,-2.96,-3.9,-2.15,,-5.78,-1.0,-1.0,-9.8,-2.0,-0.84,0.96,-4.0,-3.3,-4.7,0.27,-2.5,,1.1,-2.45,7.69,-2.0,1.6,,-2.9,,0.3,-4.0,,2.4,4.39,-5.13,-3.1,3.66,50,0.556625219,0.4589296851
2024,7,Air Force,Navy,-10.0,-27,7,34,-5.81,15.46,0.17,-12.05,-16.47,-12.15,-9.85,-5.32,-14.0,15.38,-4.5,-6.59,15.51,-2.75,-1.98,-8.75,-15.17,0.0,-12.35,-6.99,-10.82,-5.99,-20.04,,-9.98,-28.0,3.5,-3.9,-7.58,-3.56,-2.63,-10.0,-6.8,-8.17,-2.87,-8.0,-9.0,-3.8,-22.05,-8.29,-26.0,-6.1,,-13.6,,-6.1,-10.0,,-18.1,-12.49,-18.77,-4.3,9.48,41,0.5269516732,0.318012034
2024,7,Akron,Bowling Green,-16.0,-7,20,27,-13.24,-18.32,-12.7,-23.25,-10.88,-9.44,-18.87,-9.83,-7.0,-16.54,-9.5,-13.65,-19.28,-20.68,-11.45,-14.86,-21.12,0.0,-23.15,-13.7,-18.12,-4.86,-16.49,,-12.3,-3.0,-6.0,-15.3,-15.15,-11.83,-10.12,-15.5,-15.0,-12.7,-18.87,-14.5,-19.0,-16.6,-6.3,-23.43,-28.0,-16.4,,-17.6,,-16.2,-16.0,,-19.3,-20.78,-11.82,-15.6,6.05,47,0.5267485331,0.1908847357
2024,7,Arizona,Texas Tech,6.5,-6,22,28,3.9,12.12,1.78,0.52,-0.57,10.51,3.07,-2.99,-0.25,13.87,0.01,3.83,11.18,5.9,14.37,5.26,6.08,0.0,8.15,7.68,9.99,11.99,-1.61,,16.5,-3.0,9.0,1.3,4.82,4.67,4.97,6.0,3.4,3.1,11.74,6.0,10.0,9.2,2.8,7.24,-2.0,10.2,,2.2,,8.9,6.5,,1.15,8.38,6.28,1.2,5.22,50,0.4704263106,0.6235220896
2024,7,Arizona St.,Kansas,2.5,4,35,31,1.45,-14.8,0.19,4.35,6.41,-6.77,3.38,6.4,9.0,-16.49,8.0,0.35,-13.88,-1.28,2.97,2.66,4.36,0.0,7.55,0.67,11.71,5.26,2.1,,10.2,17.0,-1.5,5.4,2.65,1.85,0.44,2.5,2.2,2.69,-11.01,2.5,2.0,2.6,14.7,-10.19,3.0,1.9,,-1.1,,2.2,2.5,,13.35,3.24,7.07,0.2,7.59,66,0.503627341,0.5600764944
2024,7,Arkansas,Tennessee,-13.5,5,19,14,-9.65,-14.88,-16.78,-8.21,-15.99,-12.11,-14.87,-16.44,-8.0,-13.66,-12.0,-8.48,-15.54,-22.73,-8.64,-15.43,-13.06,0.0,-22.05,-12.4,-20.64,-12.59,-28.05,,-18.29,-15.0,-6.0,-16.2,-14.95,-18.09,-8.76,-13.5,-10.8,-13.92,-26.59,-13.0,-9.0,-14.9,-13.65,-11.07,-27.0,-14.6,,-17.1,,-15.7,-13.5,,-17.0,-16.98,-16.67,-16.0,5.63,33,0.4543824556,0.1797865964
2024,7,Arkansas St.,South Alabama,-3.0,2,18,16,-0.81,-4.21,-5.44,-12.21,2.29,0.02,-0.17,-2.97,-0.25,-9.89,-2.5,-3.84,-1.15,-8.98,9.74,-2.51,-1.7,0.0,-9.15,-0.27,-7.03,-0.62,-7.41,,-5.43,1.0,-1.5,-7.2,-1.4,-7.21,1.04,-3.5,-1.8,-7.67,0.42,-3.5,2.0,-1.2,2.1,5.5,-6.0,-1.3,,-10.3,,-2.0,-3.0,,-1.0,-0.73,6.39,-14.3,4.49,34,0.5118475244,0.4395360993
2024,7,Ball St.,Western Mich.,-9.5,-3,42,45,-4.26,2.49,-1.56,-9.36,-2.44,-6.33,-5.54,-2.72,-1.0,5.23,1.0,-6.12,1.02,-5.64,8.91,-4.02,-0.95,0.0,-5.75,-8.53,-4.28,1.47,-10.13,,1.63,5.0,2.5,-3.5,-4.27,-2.77,-2.27,-9.5,-7.1,-9.41,3.12,-7.0,-9.0,-7.8,1.05,-9.36,-10.0,-9.0,,-11.1,,-8.2,-9.0,,-10.55,-15.24,-6.05,-7.5,5.33,87,0.6282545642,0.4051452618
2024,7,Boise St.,Utah St.,27.0,32,62,30,25.18,12.85,20.54,33.25,29.1,22.15,28.4,30.99,26.0,18.03,27.0,26.61,10.06,30.29,15.09,29.4,38.23,0.0,43.75,23.22,40.2,22.8,39.25,,33.48,41.0,12.5,30.9,28.75,21.98,23.89,27.0,24.0,30.07,31.84,26.0,30.0,24.9,39.9,24.28,43.0,27.6,,30.1,,26.1,27.0,,43.0,38.4,38.57,24.5,9.6,92,0.5514721773,0.9435083741
2024,7,California,Miami (Fla.),-10.5,-1,38,39,-7.59,-2.58,-3.3,-10.24,-12.45,-19.01,-11.18,-6.87,-9.0,-4.33,-10.0,-7.01,-1.64,-6.95,2.05,-10.37,-10.74,0.0,-14.25,-4.42,-12.49,-8.17,-18.06,,-6.08,-16.0,-3.0,-9.2,-9.86,-10.14,-6.57,-10.5,-10.4,-8.56,-6.85,-11.5,-10.0,-8.4,-10.48,-9.71,-24.0,-9.0,,-16.0,,-9.6,-10.5,,-11.5,-12.93,-18.45,-12.4,5.19,77,0.5031053268,0.2673254756
2024,7,Charlotte,East Carolina,-9.0,31,55,24,-7.44,1.9,-11.3,-11.91,-4.47,-10.21,-10.94,-4.52,-6.0,-4.82,-6.5,-7.21,5.52,-9.01,-4.61,-6.83,-9.14,0.0,-9.75,-9.05,-8.15,-11.3,-4.14,,-11.35,3.0,-0.5,-7.6,-7.52,-5.68,-5.95,-9.0,-7.8,-8.25,-12.23,-7.0,-10.0,-7.6,-4.2,-8.87,-12.0,-9.1,,-7.4,,-8.2,-9.0,,-7.15,-3.45,-4.38,-14.1,4.35,79,0.5524427032,0.3390903745
2024,7,Coastal Carolina,Old Dominion,5.5,8,45,37,4.89,8.49,10.13,8.93,7.93,-1.53,2.68,6.55,10.0,9.2,16.0,4.77,8.1,0.37,12.14,6.07,4.66,0.0,2.45,6.24,0.45,10.62,4.51,,9.17,8.0,4.5,6.4,6.43,6.62,7.29,5.0,7.0,6.2,8.3,5.0,1.0,2.9,13.11,8.95,1.0,0.7,,2.2,,2.9,5.5,,1.4,5.16,6.46,5.2,3.99,82,0.5138903256,0.6446271801
2024,7,Connecticut,Temple,17.0,9,29,20,17.05,5.59,12.43,25.04,19.55,16.02,19.63,17.05,19.0,7.1,15.5,19.37,4.79,20.06,13.13,18.14,19.88,0.0,32.85,17.71,29.66,6.11,27.07,,21.05,18.0,12.0,13.2,18.0,15.06,14.54,17.5,8.9,22.54,12.8,14.0,16.0,18.4,21.0,17.36,27.0,20.3,,21.0,,17.6,17.0,,19.85,29.93,21.21,14.3,7.05,49,0.5261667379,0.851859182
2024,7,Florida,Central Florida,-1.5,11,24,13,2.32,3.59,4.95,-6.65,-7.33,4.54,0.65,4.84,0.25,2.97,-0.5,3.25,3.92,1.33,-5.16,0.73,-1.61,0.0,4.05,4.31,9.8,0.23,-3.03,,4.64,-11.0,0.5,0.7,0.9,-1.74,2.8,-2.5,0.6,0.52,-3.17,1.5,6.0,7.9,-4.55,5.79,4.0,8.8,,1.1,,7.2,-1.0,,-5.25,2.91,-1.89,-0.9,4.51,37,0.5537458403,0.5176417376
2024,7,Florida St.,Clemson,-14.5,-16,13,29,-5.73,12.71,-7.19,-21.9,-12.17,-9.56,-10.65,-10.03,-12.0,6.64,-11.0,-5.31,15.97,-5.29,-0.34,-10.04,-9.86,0.0,-16.95,-11.36,-15.62,-7.33,-18.28,,-13.75,-14.0,3.0,-16.2,-10.83,-8.73,-2.8,-14.5,-16.0,-12.74,-12.44,-14.0,-10.0,-8.6,-18.9,-0.49,-18.0,-9.2,,-12.4,,-9.6,-14.0,,-15.0,-16.64,-23.2,-10.2,7.98,42,0.5991054034,0.2860015354
2024,7,Georgia,Auburn,22.0,18,31,13,19.26,27.77,24.09,15.58,23.74,21.59,20.8,26.07,18.0,26.5,25.5,18.22,28.45,27.1,16.6,24.83,25.55,0.0,23.25,23.8,31.87,22.58,29.37,,34.08,30.0,11.0,24.5,24.05,19.58,21.41,24.0,22.0,21.25,33.43,23.0,22.0,28.4,29.05,22.5,23.0,31.4,,24.0,,29.4,22.0,,16.0,35.82,40.01,14.6,6.44,44,0.5656113861,0.926407191
2024,7,Georgia Tech,Duke,9.5,10,24,14,6.16,-1.06,4.42,6.13,1.17,10.05,9.6,0.75,-3.0,-1.39,-5.5,5.48,-0.89,-1.15,4.48,2.55,3.46,0.0,7.75,10.38,5.59,-3.46,1.25,,-1.32,-8.0,3.0,1.1,3.73,2.08,4.33,9.0,7.0,6.63,8.9,8.0,9.0,6.1,-2.45,11.27,5.0,7.1,,7.8,,7.1,8.5,,3.95,0.82,-7.81,3.5,4.8,38,0.3375825255,0.5611002994
2024,7,Iowa St.,Baylor,11.5,22,43,21,10.86,17.85,11.7,19.31,15.57,6.33,12.27,14.58,13.0,18.06,14.5,9.9,17.73,17.5,14.72,15.3,11.62,0.0,13.75,10.7,16.34,17.23,17.35,,17.5,15.0,12.0,13.2,15.0,12.13,11.67,12.0,15.0,10.84,18.55,12.5,13.0,17.6,23.8,17.26,13.0,17.8,,11.7,,17.0,12.0,,16.75,17.38,25.33,8.9,4.05,64,0.5917097412,0.8248183734
