season,week,home,road,line,actual,hscore,vscore,linesag,linepayne,linemass,linepfz,linelaz,linemoore,linesagr,lineargh,linepaynep,linehow,linesagpred,linepaynewl,linekam,linerwp,lineavg,lineelo,lineloud,lineborn,linedokter,linesuper,linedunk,linebill,linebihl,lineround,linefei,linemedian,lineharville,linesaggm,lineespn,linefox,lineopen,linepig,linecons,linecong,linepibias,linel2,lineteamrank,lineash,linepimean,lineca,linekeep,linekerns,linel2hf,linelog,lineatom,linedwig,linepiratings,linecather,linetalis,linedonchess,linefeng,linemidweek,lineclean,linecurry,linepugh,linestd,total,phcover,phwin
2022,12,NC St.,Boston College,18.5,-1,20,21,18.85,25.42,16.13,29.8,21.1,21.21,17.92,20.0,23.57,24.5,20.98,26.4,20.9,17.16,21.62,17.74,18.0,20.15,23.36,,20.18,20.75,21.2,27.0,18.7,21.21,21.16,22.12,19.48,19.0,18.5,22.0,34.62,21.47,23.2,22.67,21.6,,20.8,19.0,19.92,16.1,40.92,5.1,,24.0,22.3,22,23.19,23.5,,19.5,12.0,23.84,24.93,3.72,41,0.5758818798,0.9075952842
2022,12,Navy,Notre Dame,-15.5,-3,32,35,-18.74,-16.7,-16.48,-6.38,-11.97,-15.16,-21.47,-13.0,-15.33,-19.0,-16.42,-17.44,-19.5,-9.33,-17.16,-13.08,-14.0,-19.25,-12.64,,-20.51,-14.72,-11.32,-18.0,-16.8,-17.18,-21.03,-20.01,-19.78,-17.0,-17.0,-23.0,-23.45,-25.1,-23.8,-11.81,-17.0,,-21.9,-15.5,-13.77,-7.65,-37.98,-3.16,,-18.0,-22.7,-18,-15.96,-23.5,,-15.0,-17.5,-26.76,-17.18,4.5,67,0.4599313187,0.1491682926
2022,12,Nevada,Boise St.,-21.0,-38,3,41,-18.04,-17.98,-12.92,-16.41,-16.44,-13.32,-22.45,-16.0,-19.24,-18.5,-16.46,-17.3,-12.69,-10.63,-16.38,-12.42,-16.0,-15.95,-17.28,,-18.52,-9.73,-13.78,-20.0,-18.0,-17.28,-13.79,-15.55,-14.45,-12.0,-20.5,-23.0,-19.44,-20.97,-21.0,-15.56,-18.9,,-18.0,-20.0,-15.25,-6.25,-0.3,-2.58,,-22.0,-20.0,-19,-17.38,-23.5,,-21.0,-3.0,-18.95,-17.72,4.15,44,0.6108589626,0.1590783896
2022,12,Ohio St.,Indiana,40.5,42,56,14,34.63,34.02,27.9,50.26,31.29,38.62,39.93,38.0,41.63,40.0,31.64,29.93,38.35,18.52,37.05,34.53,29.0,40.75,36.42,,41.93,26.14,33.83,34.0,37.5,37.7,35.58,33.82,35.39,41.0,40.0,38.0,33.09,42.99,40.2,39.85,39.5,,37.4,40.5,45.09,44.1,58.97,22.74,,41.0,37.7,44,37.14,35.0,,40.5,31.0,42.49,38.99,5.82,70,0.4191511279,0.9857917088
2022,12,Oklahoma St.,Iowa St.,-1.5,6,20,14,2.03,8.32,0.01,-1.3,-1.1,5.91,1.37,6.0,1.33,10.0,-0.35,12.07,0.55,4.59,2.72,4.02,4.0,-0.35,2.03,,-1.06,10.21,0.87,9.0,-3.8,2.03,2.35,5.53,1.41,6.0,-1.0,1.0,10.78,9.34,4.1,-2.39,2.4,,3.4,-1.0,-7.63,0.3,6.39,1.94,,-2.0,4.7,5,-4.3,1.1,,-1.5,8.5,5.99,-4.33,4.49,34,0.600949824,0.5654807581
2022,12,Old Dominion,James Madison,-7.5,-34,3,37,-6.53,-5.92,-6.21,-12.21,-5.56,-10.4,-7.83,-6.0,-9.42,-3.0,-8.02,-4.03,-2.71,-4.22,-5.25,-2.41,-11.0,-6.25,-8.36,,,-1.08,-5.39,-6.0,-6.2,-5.54,-6.35,-4.38,-4.35,0.01,-7.5,-4.0,-7.25,3.0,-6.0,-6.36,-6.6,,-4.0,-7.0,-5.74,-2.7,-14.38,-0.68,,-8.0,-2.6,-5,-6.66,-4.9,,-7.5,-2.5,-5.42,-4.95,2.79,40,0.5555103224,0.3723167643
2022,12,Oregon,Washington,13.0,-3,34,37,10.92,11.44,7.81,8.65,9.9,12.21,13.67,14.0,11.12,15.0,8.91,11.61,12.21,10.73,11.95,15.91,6.0,15.25,7.34,,16.93,9.81,10.99,11.0,10.0,11.44,10.59,9.85,10.56,16.0,12.5,12.0,11.41,18.37,11.9,12.05,9.9,,11.6,13.0,11.92,8.35,20.86,20.18,,13.0,12.4,18,10.38,8.6,,13.5,15.5,14.65,11.07,2.77,71,0.4740224468,0.770837373
2022,12,Oregon St.,California,14.0,28,38,10,9.83,15.06,7.88,16.6,11.21,12.42,10.71,13.0,12.8,15.5,8.4,16.28,13.48,12.16,12.4,11.93,9.0,12.95,11.96,,11.96,12.29,11.02,16.0,8.9,12.0,10.98,11.0,11.14,12.0,13.5,12.0,20.57,19.54,13.6,11.05,12.0,,13.2,13.5,8.16,17.25,12.91,2.9,,12.0,14.1,15,11.38,11.5,,14.0,8.5,7.82,11.98,2.87,48,0.460496796,0.7789530651
2022,12,Penn St.,Maryland,10.0,30,30,0,13.4,11.11,11.33,14.59,10.66,14.22,16.16,12.0,12.93,13.5,11.59,10.13,13.74,10.45,12.26,12.77,7.0,16.15,8.74,,16.11,9.92,10.03,13.0,9.3,12.77,10.69,12.18,10.72,16.0,11.0,14.0,13.05,6.92,12.9,11.57,12.0,,12.1,10.5,14.43,6.85,11.96,10.66,,13.0,12.1,13,11.74,13.2,,10.0,6.5,16.56,12.84,2.46,30,0.5559409107,0.7773247264
2022,12,San Diego St.,San Jose St.,-2.5,16,43,27,-1.45,-3.16,0.59,-6.99,-4.11,-6.24,-1.44,-3.0,-3.73,-0.5,-1.82,-2.86,-3.64,-3.91,-2.87,-4.74,-8.0,2.15,-5.6,,-4.78,-1.22,-7.43,-2.0,-9.2,-2.75,-2.56,-1.78,-1.03,2.0,0.0,-1.0,-5.61,2.18,-0.9,-9.91,-2.2,,-1.2,-2.5,-4.06,-2.75,-18.66,-0.83,,-8.0,-0.2,-1,-6.44,-3.6,,-3.0,8.5,-0.74,-5.66,3.39,70,0.4909073282,0.4298300315
2022,12,South Alabama,Texas St.,16.0,17,38,21,17.28,19.82,13.04,19.67,15.74,17.56,17.99,17.0,18.19,21.5,16.8,20.71,17.18,15.41,17.42,15.21,12.0,16.95,17.36,,22.02,16.34,17.55,23.0,16.5,17.36,16.97,19.29,15.31,18.0,16.0,19.0,26.53,14.17,14.8,19.37,15.5,,13.6,16.0,19.41,7.9,15.49,2.95,,18.0,14.3,15,18.76,23.0,,16.5,8.5,20.19,19.78,3.43,59,0.5348344424,0.8582601638
2022,12,South Florida,SMU,-17.5,-18,23,41,-15.75,-17.24,-12.71,-19.71,-11.25,-14.79,-18.49,-20.0,-17.83,-22.0,-13.22,-16.91,-15.67,-10.82,-16.46,-14.97,-21.0,-20.15,-15.23,,-18.71,-10.63,-16.59,-18.0,-23.5,-16.15,-16.15,-16.58,-11.21,-15.0,-17.0,-19.0,-21.12,-11.51,-14.4,-20.07,-16.0,,-13.2,-17.5,-21.0,-15.3,-29.44,-22.38,,-14.0,-12.8,-12,-17.74,-23.5,,-17.5,-12.5,-23.54,-18.37,3.66,64,0.5254508041,0.1561576904
2022,12,Syracuse,Florida St.,-7.5,-35,3,38,-5.24,0.84,-1.53,0.65,0.01,-3.81,-9.46,2.0,-0.98,2.5,-3.32,1.83,-3.31,1.9,-2.8,-3.65,-1.0,-6.65,-3.03,,-9.94,0.9,-1.68,2.0,-5.5,-2.84,-0.75,-0.99,-1.94,-1.0,-6.0,-7.0,0.59,-1.53,-5.9,-2.84,-2.4,,-5.8,-6.5,-10.28,-3.1,-7.86,-0.62,,-3.0,-5.2,-6,-2.6,-3.4,,-7.0,-3.5,-7.14,-2.06,3.16,41,0.6142388658,0.431327722
2022,12,Tennessee,Missouri,20.5,42,66,24,20.02,24.52,15.65,25.53,19.68,24.52,22.09,22.0,25.34,25.0,19.09,24.08,23.36,15.04,22.33,17.15,19.0,25.95,21.15,,22.24,22.04,21.68,27.0,21.2,22.76,21.25,20.48,21.74,23.0,20.5,21.0,23.09,21.06,24.6,24.82,23.3,,22.9,20.5,25.28,21.55,33.38,14.37,,27.0,23.1,27,22.76,24.0,,20.5,12.5,21.54,25.73,3.22,90,0.54497442,0.915980123
2022,12,Texas,TCU,7.5,-7,10,17,4.43,-5.25,6.05,1.39,5.1,3.91,4.71,-4.0,6.12,-9.0,6.7,-11.37,9.14,-1.57,3.89,2.02,-5.0,6.85,8.0,,8.65,-8.36,1.42,-1.0,4.8,5.0,3.89,1.8,8.47,11.0,6.5,4.0,0.01,6.14,3.4,5.35,6.4,,4.5,7.5,9.23,5.2,1.13,-11.25,,5.0,4.2,12,5.22,10.5,,7.5,9.5,0.12,6.8,5.47,27,0.4148789167,0.5916102159
2022,12,Texas Tech,Kansas,3.5,15,43,28,0.95,-2.62,5.2,-1.32,-4.09,5.9,2.37,-2.0,-0.9,-3.5,-0.32,-3.53,4.62,-4.12,1.05,-1.9,-5.0,4.85,2.24,,1.62,-2.04,-2.87,-3.0,-2.0,0.95,1.49,-0.37,3.07,8.0,4.0,3.0,-3.43,6.07,7.7,-2.46,2.3,,5.7,3.5,-0.01,-0.25,8.57,-0.42,,-6.0,5.7,5,-3.84,3.2,,3.5,8.0,4.7,-2.42,3.91,71,0.4404376931,0.5256046804
2022,12,Texas-San Antonio,Louisiana Tech,18.0,44,51,7,13.46,18.38,10.56,18.2,13.76,17.35,13.54,23.0,17.5,25.5,13.04,18.86,17.52,14.29,17.45,14.43,13.0,16.95,21.57,,17.49,21.04,17.0,19.0,15.4,17.35,14.93,15.94,13.82,18.0,18.0,16.0,25.71,19.34,19.4,19.13,17.5,,16.5,18.0,15.83,17.85,29.13,2.54,,15.0,18.3,15,15.32,23.0,,17.5,17.0,23.07,16.18,3.4,58,0.4864867787,0.8587883523
2022,12,Toledo,Ball St.,11.0,7,28,21,11.04,8.47,8.19,10.58,12.16,10.39,11.94,10.0,12.73,11.0,11.07,6.17,12.82,10.13,11.96,11.11,8.0,11.95,16.6,,12.96,7.26,12.06,9.0,12.8,12.02,10.82,11.09,15.96,14.0,11.0,12.0,13.36,14.5,14.4,14.55,13.5,,13.6,11.0,8.65,12.25,24.31,0.95,,10.0,13.7,14,12.41,18.0,,11.0,10.0,12.02,12.75,2.55,49,0.5238070654,0.7715310969
2022,12,Troy St.,Army,9.0,1,10,9,8.9,17.87,4.53,11.28,9.67,12.75,8.42,13.0,13.12,19.5,7.89,20.43,5.37,13.86,10.77,16.54,7.0,10.55,8.68,,9.12,11.74,15.08,17.0,6.0,10.0,8.93,12.05,8.08,7.0,9.0,10.0,23.22,1.9,5.4,15.57,7.5,,4.1,9.0,14.16,19.0,24.71,3.61,,11.0,3.5,9,10.07,6.9,,9.0,2.0,7.14,10.32,4.96,19,0.542374396,0.7413531371
2022,12,Tulane,Central Florida,1.0,-7,31,38,-1.25,3.23,-2.51,0.83,0.01,-3.21,-1.58,4.0,-1.42,6.0,-2.79,5.73,-2.38,4.87,-0.19,5.15,1.0,0.45,-0.01,,1.57,1.72,-1.25,2.0,-5.9,-0.8,-1.42,0.25,-0.65,0.01,2.5,-1.0,3.95,-3.27,-0.8,-3.64,-3.0,,-1.3,1.0,-0.23,-0.1,-3.18,1.1,,-3.0,-0.5,3,-1.32,3.0,,1.5,-4.0,-1.67,-1.91,2.74,69,0.4705554669,0.4952946047
2022,12,UAB,North Texas,6.0,20,41,21,0.38,-0.44,6.64,6.88,2.11,4.52,-2.69,2.0,3.11,-1.0,3.37,-2.34,6.08,-1.14,2.32,-2.88,1.0,-1.05,6.76,,-6.74,6.77,0.52,2.0,0.2,2.6,4.25,2.6,5.87,7.0,6.0,-5.0,-0.67,5.35,4.9,1.23,5.7,,5.2,5.5,6.02,4.2,5.16,-0.53,,-6.0,5.4,4,2.02,7.1,,5.5,10.0,-3.02,2.79,3.85,62,0.410880894,0.5564695073
2022,12,UCLA,Arizona,20.0,-6,28,34,15.61,24.06,14.13,31.13,15.23,17.64,17.23,29.0,21.31,32.5,13.88,25.53,18.95,16.31,19.99,18.84,20.0,21.05,16.46,,21.29,17.74,17.93,23.0,16.3,18.95,19.35,17.06,17.32,24.0,19.5,16.0,28.95,15.61,20.6,18.45,19.2,,19.5,20.0,21.82,19.5,23.27,13.24,,21.0,19.4,21,17.18,17.0,,19.5,18.5,27.09,17.69,4.31,62,0.4997574862,0.887850554
2022,12,UNLV,Fresno St.,-9.5,-7,30,37,-5.81,-3.44,-5.61,-1.13,-3.78,-4.74,-9.01,-3.0,-4.88,-4.0,-4.17,-2.67,-11.12,-1.81,-6.17,-1.46,-7.0,-8.05,-3.42,,-9.93,-2.12,-4.05,-3.0,-8.9,-5.34,-4.05,-3.34,-5.34,-8.0,-8.0,-12.0,-5.52,-10.84,-10.6,-4.57,-7.1,,-11.1,-9.0,-6.97,-3.6,0.44,-0.43,,-9.0,-10.1,-12,-4.08,-3.9,,-9.5,-9.5,-11.82,-4.43,3.16,67,0.5814964348,0.3515367625
2022,12,USC,Colorado,34.5,38,55,17,28.72,32.67,22.01,55.58,31.36,35.47,30.81,35.0,36.23,38.5,29.77,30.74,30.35,18.78,31.54,26.28,31.0,32.35,35.24,,28.31,20.59,31.39,34.0,35.8,31.36,30.19,28.96,33.31,29.0,34.0,30.0,39.87,20.22,29.8,36.73,33.6,,29.9,34.5,36.61,38.25,49.63,5.14,,34.0,28.0,30,36.14,33.5,,34.5,14.0,27.52,36.89,6.73,72,0.4318460496,0.9663211252
2022,12,Utah,Stanford,23.5,35,42,7,19.91,19.26,22.15,32.21,20.04,28.26,23.24,20.0,23.92,23.0,18.54,16.75,21.81,15.64,22.51,18.63,19.0,29.35,21.41,,24.6,18.99,19.37,20.0,21.7,21.9,21.28,18.55,23.59,30.0,23.0,18.0,25.44,21.57,22.9,22.42,21.9,,21.6,23.5,29.03,25.85,20.47,2.54,,18.0,20.4,28,23.09,24.5,,24.0,23.5,25.82,25.43,3.64,49,0.4757648926,0.916531014
2022,12,Virginia,Pittsburgh,-5.5,-30,7,37,-3.98,-5.31,-5.68,-6.51,-2.15,-4.13,-3.43,-4.0,-4.46,-6.0,-5.21,-5.77,-7.63,-4.17,-5.34,-2.3,-6.0,-3.45,-6.86,,-3.2,-5.52,-4.83,-4.0,-8.0,-5.19,-5.19,-5.06,-4.83,-5.0,-4.5,-5.0,-8.44,-11.64,-7.5,-5.29,-5.7,,-6.6,-5.5,-7.28,-2.85,-9.08,-1.25,,-7.0,-7.6,-6,-4.56,-6.9,,-4.5,-8.0,-2.95,-4.48,1.85,44,0.5039940036,0.3691374102
2022,12,Wake Forest,North Carolina,4.0,-2,34,36,2.45,-0.37,2.7,6.76,3.04,2.74,2.53,1.0,3.88,-2.0,3.61,-2.66,6.45,2.04,3.09,3.97,1.0,2.75,5.56,,1.97,1.59,4.07,2.0,3.7,2.75,2.65,1.07,1.44,5.0,4.0,2.0,0.2,6.85,1.8,5.79,2.7,,1.2,4.0,4.85,3.55,2.51,0.42,,1.0,1.6,6,3.38,3.0,,3.5,8.0,4.9,4.01,2.19,70,0.4773571184,0.5764535094
2022,12,Washington St.,Arizona St.,8.5,10,28,18,10.59,11.58,8.62,20.86,13.75,13.21,11.62,10.0,13.79,12.5,10.73,10.4,12.24,13.12,13.21,12.88,7.0,17.25,13.84,,13.02,10.63,16.12,13.0,16.0,13.0,11.34,10.28,11.57,13.0,10.0,11.0,17.7,8.24,8.6,19.7,11.2,,8.9,9.5,22.68,22.6,13.29,2.06,,15.0,8.0,15,16.52,13.9,,8.0,0.01,14.85,17.84,4.19,46,0.6128994355,0.7894791326
2022,12,West Va.,Oklahoma,-8.0,3,23,20,-9.02,-6.24,-6.07,-2.52,-5.73,-4.39,-10.25,-6.0,-3.84,-8.5,-7.56,-7.52,-5.56,-6.49,-6.71,-6.28,-5.0,-5.95,-5.71,,-6.59,-4.98,-6.01,-8.0,-12.0,-6.28,-4.34,-10.14,-2.74,-6.0,-8.0,-5.0,-10.55,-6.63,-7.4,-6.13,-5.4,,-6.6,-8.0,-2.67,-7.7,-8.82,-0.84,,-7.0,-6.8,-5,-6.4,-8.3,,-8.0,-9.5,-13.82,-5.79,2.25,43,0.53206428,0.3377847489
2022,12,Western Kentucky,Rice,13.0,35,45,10,12.89,9.07,15.99,16.09,9.48,18.08,14.82,11.0,17.83,10.0,12.84,4.35,18.62,8.68,16.31,11.46,10.0,22.25,16.64,,28.03,7.56,14.82,10.0,18.1,16.5,15.51,11.59,19.62,26.0,13.0,16.0,12.69,15.54,19.9,22.49,17.1,,18.2,13.5,24.76,21.0,12.8,0.44,,15.0,18.3,25,14.87,16.5,,13.5,20.5,18.14,17.11,5.19,55,0.5785515066,0.8356104726
2022,12,Western Mich.,Northern Ill.,1.0,-3,21,24,1.48,4.63,2.05,5.0,0.33,-0.99,0.81,3.0,-2.03,5.0,1.19,8.21,-2.92,4.12,0.75,1.52,-1.0,-2.75,-2.7,,-2.07,5.39,-2.05,6.0,-5.1,0.81,2.66,2.88,1.1,2.0,-1.0,4.0,5.42,-1.9,-2.2,-5.18,-2.3,,-2.0,1.0,1.0,-2.0,-23.2,1.75,,-4.0,-2.5,6,-1.69,-1.9,,1.0,2.5,6.59,0.41,3.42,45,0.4938583802,0.5184190385
2022,13,Air Force,Colorado St.,21.5,12,24,12,20.33,23.1,22.59,37.96,24.04,30.71,20.96,19.0,29.65,20.0,22.85,19.58,23.24,17.1,23.26,16.6,20.0,25.25,24.62,,20.57,17.44,19.96,22.0,24.1,23.12,22.27,20.01,25.17,26.0,21.5,21.0,25.08,28.72,23.4,24.38,25.0,,22.3,21.5,28.35,16.0,22.58,2.01,,23.0,23.4,26,27.18,25.0,,21.5,17.0,23.12,28.18,4.11,36,0.5427361777,0.9219711433
2022,13,Appalachian St.,Old Dominion,16.0,13,27,14,13.6,10.26,14.33,19.73,12.21,15.08,15.51,12.0,13.7,14.5,14.07,8.39,14.8,11.32,12.92,11.58,12.0,14.05,14.35,,9.31,4.45,10.44,12.0,10.0,13.02,10.79,11.84,15.27,17.0,15.5,11.0,15.03,10.83,14.5,11.32,14.1,,14.0,15.0,17.04,11.45,17.03,1.16,,13.0,12.9,15,11.19,13.4,,16.0,15.5,13.02,9.5,2.84,41,0.4242638273,0.7884911251
2022,13,Arizona,Washington St.,-4.0,-11,20,31,-5.6,-4.82,-8.93,-17.83,-6.23,-6.09,-6.22,-5.0,-8.61,-5.0,-6.24,-2.78,-9.98,-4.25,-6.72,-2.86,-8.0,-8.75,-6.21,,-5.12,-1.14,-7.01,-3.0,-12.4,-6.22,-7.9,-5.2,-4.44,-9.0,-4.0,-1.0,-7.88,-4.49,-6.2,-9.96,-8.2,,-6.2,-4.5,-6.91,-6.8,-19.86,-0.53,,-12.0,-5.8,-5,-9.25,-3.4,,-4.0,-5.0,-10.15,-8.81,3.09,51,0.4332192938,0.3388831183
2022,13,Arizona St.,Oregon St.,-8.0,-24,7,31,-8.79,-11.84,-4.36,-19.43,-9.96,-11.0,-9.96,-11.0,-10.72,-14.0,-8.07,-12.45,-7.46,-9.04,-9.6,-6.86,-11.0,-8.75,-9.48,,-8.14,-7.28,-10.43,-13.0,-15.0,-9.48,-9.32,-9.34,-6.75,-4.0,-6.5,-7.0,-17.12,-10.64,-6.4,-12.06,-8.8,,-6.1,-8.0,-10.34,-16.5,-8.02,-1.96,,-13.0,-6.0,-9,-13.3,-11.4,,-8.0,5.5,-6.35,-12.79,4.05,38,0.4610976049,0.2789332502
2022,13,Arkansas,Mississippi,-2.5,15,42,27,-2.95,-7.68,-2.08,-8.54,-3.46,-2.07,-2.3,-8.0,-6.73,-11.0,-4.48,-8.19,-3.97,-3.04,-3.16,1.37,-9.0,4.15,-3.23,,1.71,-4.69,-3.01,-6.0,-5.2,-3.46,-5.56,-3.48,-6.4,2.0,-3.0,2.0,-6.5,0.64,2.4,-2.82,-4.3,,1.2,-2.5,-3.98,-3.65,-2.74,-1.47,,-6.0,1.2,2,-6.49,-3.1,,-2.5,-4.0,-0.26,-5.63,3.46,69,0.4837993761,0.4228983983
2022,13,Army,Connecticut,10.0,17,34,17,8.74,-1.16,14.56,5.11,9.44,10.61,8.39,3.0,9.16,-2.5,12.57,-6.73,13.35,-1.06,7.9,1.25,-1.0,9.85,13.83,,5.81,3.77,3.97,3.0,6.9,8.82,8.82,6.8,13.67,14.0,10.0,5.0,0.16,13.97,13.4,7.01,12.3,,11.0,10.0,11.57,5.0,14.49,-1.8,,7.0,11.9,13,8.82,14.5,,10.0,12.0,5.97,9.6,5.23,51,0.4500058143,0.6817759538
2022,13,Auburn,Western Kentucky,5.5,24,41,17,5.04,0.57,5.82,-10.46,4.15,-6.09,2.81,-0.25,-2.79,-0.5,5.19,2.37,3.84,3.43,2.54,3.38,-9.0,-0.55,4.93,,5.57,2.16,2.53,4.0,1.0,2.73,2.73,9.18,1.81,-2.0,6.5,9.0,4.55,7.69,6.9,0.27,2.7,,8.2,5.5,-1.76,-4.55,-3.65,1.69,,1.0,9.7,1,2.47,9.5,,5.5,-4.5,5.7,4.06,4.48,58,0.4287876382,0.5611941243
2022,13,Ball St.,Ohio,-3.5,-14,18,32,-4.03,-2.84,-2.89,-0.28,-3.54,-3.25,-5.21,-3.0,-2.28,-3.5,-2.98,-3.13,-2.16,-4.23,-3.84,-5.06,-7.0,-5.35,-1.65,,-7.06,-2.01,-4.85,,-8.3,-3.85,-4.27,-4.17,-2.64,0.01,-4.5,-5.0,-5.86,-0.51,-5.2,-6.31,-2.7,,-4.8,-3.5,-7.0,-3.3,-2.78,-0.69,,-8.0,-3.7,-4,-4.55,-3.1,,-3.5,4.5,-7.55,-5.12,2.29,50,0.4915434194,0.405388009
2022,13,Baylor,TCU,-2.5,-1,28,29,-2.54,-13.56,1.01,-8.37,-1.89,-5.01,-3.51,-14.0,-4.92,-23.5,0.67,-18.22,-0.91,-7.23,-4.71,-6.77,-10.0,-3.55,-1.69,,-1.61,-13.52,-7.95,-10.0,-10.3,-4.0,-2.36,-5.02,-0.43,6.0,-2.5,-4.0,-6.3,3.97,-2.2,-7.62,-2.4,,-2.2,-2.5,-4.35,-3.8,-19.5,-12.23,,-6.0,-2.2,-3,-5.29,-2.8,,-2.5,13.5,-3.66,-4.41,6.04,57,0.448234076,0.3907658377
2022,13,California,Stanford,5.0,7,27,20,5.0,-0.14,6.7,11.3,6.7,6.17,5.88,1.0,3.64,0.5,5.61,-2.19,5.34,4.66,4.52,3.78,2.0,7.75,4.94,,7.21,3.9,3.38,1.0,3.1,4.67,4.67,3.3,4.8,8.0,5.0,1.0,1.93,0.31,2.3,4.54,2.7,,2.4,5.0,6.38,10.0,6.76,-0.99,,3.0,0.5,8,6.46,5.0,,4.5,9.5,5.82,7.22,2.81,47,0.4881233979,0.6104061364
2022,13,Central Florida,Navy,15.5,-3,14,17,15.44,22.5,13.74,20.12,16.44,18.54,15.11,19.0,20.63,25.0,15.64,23.5,12.98,15.26,17.66,14.31,16.0,12.45,17.19,,13.26,18.27,16.23,23.0,15.0,17.19,18.62,18.12,19.34,16.0,16.5,15.0,28.69,17.56,18.0,17.05,18.5,,18.0,15.5,20.19,14.1,14.26,2.52,,19.0,16.8,16,16.63,16.5,,16.0,17.0,17.63,18.34,3.16,31,0.5530810831,0.8623798196
2022,13,Central Mich.,Western Mich.,10.5,-2,10,12,5.92,8.52,5.25,5.82,8.25,9.94,6.49,9.0,10.98,11.0,6.7,7.19,7.1,7.6,7.98,8.62,7.0,4.55,6.99,,9.02,5.6,9.57,,7.8,7.9,5.38,4.8,7.32,8.0,9.5,10.0,9.16,5.52,6.9,10.25,8.8,,5.9,10.0,10.3,6.35,8.55,0.68,,10.0,4.9,10,8.56,7.3,,10.5,7.0,15.15,8.09,2.13,22,0.437488402,0.6908438606
2022,13,Charlotte,Louisiana Tech,-2.5,5,26,21,-4.44,-5.04,-1.49,-1.39,-5.68,-6.37,-4.85,-8.0,-5.73,-9.0,-5.18,-4.66,-3.59,-3.96,-3.02,-2.21,-7.0,-0.85,-2.28,,-1.47,1.25,-2.03,-5.0,-7.7,-2.4,-4.34,-4.12,-3.17,-2.0,-3.0,-2.0,-0.01,1.82,-1.4,-2.44,-3.4,,-2.3,-2.5,-1.63,1.2,-15.58,-0.15,,-8.0,-2.1,-1,-4.97,-2.4,,-3.0,0.5,0.35,-2.93,2.63,47,0.4871104623,0.4255657096
2022,13,Clemson,Miami (Fla.),19.0,30,40,10,17.91,21.72,17.14,15.44,18.4,17.19,18.29,21.0,18.73,25.5,17.69,23.34,16.93,15.75,20.32,18.87,15.0,23.35,18.48,,23.69,21.94,21.83,23.0,18.6,20.63,18.39,20.63,19.39,20.0,18.5,21.0,28.29,21.32,18.9,23.76,17.4,,18.1,19.0,23.47,15.85,14.54,3.73,,21.0,17.7,27,21.61,23.5,,19.0,9.0,25.67,21.89,3.52,50,0.5323504523,0.8942907386
2022,13,East Carolina,Houston,6.0,-39,3,42,5.12,3.78,1.92,16.44,7.49,12.75,7.36,6.0,7.12,4.0,3.95,1.98,4.97,5.38,6.33,6.0,3.0,8.75,6.71,,8.44,3.83,5.32,6.0,4.7,6.0,4.37,2.45,5.94,7.0,6.0,10.0,6.5,7.02,6.8,6.91,5.1,,6.1,6.0,9.36,6.35,0.02,0.15,,6.0,5.8,9,7.49,4.9,,6.0,-3.0,9.42,8.97,3.03,45,0.5081455694,0.6523526444
2022,13,Florida St.,Louisiana-Lafayette,24.0,32,49,17,17.48,18.06,13.24,22.85,15.39,18.56,20.96,15.0,22.24,18.5,15.89,15.81,20.33,10.65,20.14,15.83,10.0,22.85,25.13,,23.49,11.08,21.38,18.0,21.7,20.96,18.16,16.33,22.06,19.0,23.5,22.0,25.16,25.4,27.0,25.14,21.7,,28.0,23.5,28.27,19.4,33.16,3.14,,21.0,28.8,24,20.56,25.0,,24.5,5.0,18.14,22.82,5.22,66,0.4086603787,0.8859426286
2022,13,Georgia Southern,Marshall,-4.5,-13,10,23,-2.67,-1.98,-1.5,-8.54,-0.01,0.67,-2.87,-3.0,-0.99,-4.0,-2.2,-2.52,-3.25,-1.97,-2.41,-1.36,-3.0,0.95,-2.95,,1.84,-0.68,-2.52,-2.0,-5.1,-2.49,-2.36,-3.6,-0.42,-1.0,-3.5,-2.0,-4.01,-2.49,-1.7,-3.21,-3.5,,-2.7,-4.0,-4.1,0.5,13.6,-0.71,,-6.0,-1.8,-6,-1.34,-3.5,,-4.5,-3.0,-4.16,-0.71,1.87,33,0.552013274,0.4400791311
2022,13,Hawaii,UNLV,-11.0,6,31,25,-9.51,-11.18,-4.56,-11.13,-8.26,-14.87,-8.97,-13.0,-14.12,-12.0,-11.93,-9.59,-7.2,-7.15,-9.08,-4.98,-11.0,-8.45,-11.67,,-4.16,-4.81,-11.2,-11.0,-15.8,-9.68,-9.68,-10.23,-6.46,-1.0,-8.5,-7.0,-5.19,-6.05,-11.0,-14.2,-12.0,,-9.3,-11.0,-9.79,-10.3,-15.25,-2.35,,-12.0,-11.7,-6,-14.43,-12.6,,-11.0,3.0,-3.29,-13.03,3.96,56,0.5467089593,0.2894571021
2022,13,Iowa St.,Texas Tech,3.5,-4,10,14,3.79,-2.17,7.11,6.32,8.24,-1.31,1.7,0.25,1.15,-2.0,6.9,-3.96,9.15,3.79,2.62,2.86,-3.0,0.25,4.61,,-2.32,-2.0,2.72,-1.0,2.5,2.8,4.6,4.85,5.77,3.0,3.0,-3.0,-0.14,0.83,1.4,4.0,2.8,,2.6,3.5,4.45,3.75,3.48,-0.83,,2.0,2.1,2,5.57,3.2,,3.5,7.5,-1.87,5.2,3.36,24,0.4783735464,0.564140561
