canonical_model_id,model_name,predictions,bets,wins,losses,pushes,units,mae,bias,ats_pct,roi,wilson_low,seasons,rank,pool_rank,fold,line_reference,ranking_method,incremental_corr,incremental_gamma,incremental_score,residual_mae
harville,David Harville,2336.0,2291,1129.0,1162.0,42.0,-135.63636363636365,12.726673801369863,-0.05353167808219171,0.4927979048450458,-0.059203999841276146,0.4723550887052825,4.0,28.0,17,4,Close (PT Updated/final),mae,,,,
piratings_bias,PI-Rate Bias,2336.0,2280,1141.0,1139.0,42.0,-101.72727272727276,12.743154965753426,-0.16804366438356175,0.500438596491228,-0.04461722488038279,0.4799316699311556,4.0,15.0,18,4,Close (PT Updated/final),mae,,,,
linecfbp_tshoe_index,TShoe Index,1033.0,998,487.0,511.0,21.0,-68.27272727272728,12.75246853823814,-0.13020329138431752,0.4879759519038076,-0.0684095463654582,0.45706971867668833,3.0,61.0,19,4,Close (PT Updated/final),mae,,,,
linecfbp_dratings,DRatings,1539.0,1484,728.0,756.0,30.0,-94.1818181818182,12.787199480181936,0.018648473034437976,0.49056603773584906,-0.06346483704974272,0.465188703100356,4.0,51.0,20,4,Close (PT Updated/final),mae,,,,
sagarin_predictor,Sagarin Predictor,2336.0,2290,1127.0,1163.0,42.0,-138.4545454545455,12.79841609589041,-0.20923801369863007,0.49213973799126637,-0.06046050019849148,0.4716939762204633,4.0,29.0,21,4,Close (PT Updated/final),mae,,,,
linecfbp_cfb_geek,CFB Geek,1023.0,991,498.0,493.0,24.0,-40.27272727272729,12.829521016617791,0.08484848484848491,0.5025227043390514,-0.04063847353453813,0.47144336401003095,3.0,30.0,22,4,Close (PT Updated/final),mae,,,,
sagarin_golden_mean,Sagarin Golden Mean,2336.0,2293,1134.0,1159.0,42.0,-128.09090909090912,12.836596746575342,-0.2503981164383562,0.49454862625381596,-0.055861713515442266,0.47411087461744406,4.0,22.0,23,4,Close (PT Updated/final),mae,,,,
linept_pig,Pigskin Index,2336.0,2174,1070.0,1104.0,42.0,-131.2727272727273,12.842876712328767,-0.20593321917808216,0.4921803127874885,-0.060383039223885604,0.4711973624438827,4.0,32.0,24,4,Close (PT Updated/final),mae,,,,
linept_kam,Edward Kambour,2334.0,2289,1115.0,1174.0,42.0,-160.3636363636364,12.861666666666666,-0.241700942587832,0.4871122761031018,-0.07005838198498751,0.4666747455630073,4.0,45.0,25,4,Close (PT Updated/final),mae,,,,
massey,Massey Ratings,2336.0,2292,1156.0,1136.0,42.0,-85.09090909090912,12.879075342465754,-0.17216609589041085,0.5043630017452007,-0.03712517848643505,0.4839039436593786,4.0,9.0,26,4,Close (PT Updated/final),mae,,,,
linecfbp_wilson_ratings,Wilson Ratings,1539.0,1493,736.0,757.0,30.0,-87.90909090909093,12.881806367771281,-0.12417153996101352,0.49296718017414604,-0.058880837849357624,0.46765801977331173,4.0,41.0,27,4,Close (PT Updated/final),mae,,,,
sagarin_recent,Sagarin Recent,2336.0,2289,1118.0,1171.0,42.0,-154.63636363636365,12.926339897260274,-0.12131421232876717,0.48842289209261686,-0.0675562969140951,0.46798185509625667,4.0,39.0,28,4,Close (PT Updated/final),mae,,,,
linept_laz,Laz Index,2334.0,2288,1129.0,1159.0,42.0,-132.63636363636365,12.933097686375321,-0.049061696658097634,0.49344405594405594,-0.057970438652256845,0.47298642591523943,4.0,27.0,29,4,Close (PT Updated/final),mae,,,,
linept_pugh,Pugh Ratings,2330.0,2287,1080.0,1207.0,42.0,-225.18181818181822,13.030424892703863,-0.02800429184549349,0.47223436816790554,-0.09846166077036214,0.4518376255172713,4.0,63.0,30,4,Close (PT Updated/final),mae,,,,
linept_talis,Talisman Red,2284.0,2242,1142.0,1100.0,41.0,-61.81818181818185,13.096571803852889,-0.037456217162872056,0.5093666369313113,-0.02757278404022384,0.48867528503284596,4.0,4.0,31,4,Close (PT Updated/final),mae,,,,
linecfbp_room44_bets,Room44 Bets,1537.0,1486,738.0,748.0,30.0,-77.09090909090911,13.103122966818477,-0.1338321405335069,0.49663526244952894,-0.05187813532362659,0.4712553670991532,4.0,31.0,32,4,Close (PT Updated/final),mae,,,,
linept_payne,linepayne,2336.0,2292,1119.0,1173.0,42.0,-155.72727272727275,13.191930650684931,0.22608304794520553,0.4882198952879581,-0.06794383626844361,0.46779273859533804,4.0,40.0,33,4,Close (PT Updated/final),mae,,,,
linept_argh,Argh Ratings,2336.0,2211,1084.0,1127.0,42.0,-141.54545454545456,13.214576198630137,0.037564212328767124,0.4902758932609679,-0.06401874922906131,0.4694735238918954,4.0,34.0,34,4,Close (PT Updated/final),mae,,,,
fei,FEI Projections,2336.0,2277,1128.0,1149.0,42.0,-123.54545454545458,13.21482876712329,-0.1298287671232877,0.49538866930171277,-0.054257994969457435,0.4748776288425046,4.0,21.0,35,4,Close (PT Updated/final),mae,,,,
moore_ratings,Moore Power Ratings,2334.0,2292,1121.0,1171.0,42.0,-151.90909090909093,13.217112253641817,-0.0670265638389032,0.48909249563699825,-0.06627796287482153,0.46866307022823656,4.0,37.0,36,4,Close (PT Updated/final),mae,,,,
linept_elo,Beck Elo,2336.0,2289,1095.0,1194.0,42.0,-198.5454545454546,13.246224315068494,-0.05395547945205485,0.4783748361730013,-0.08673894912427024,0.4579642747531428,4.0,60.0,37,4,Close (PT Updated/final),mae,,,,
keeper,Keeper,2327.0,2277,1143.0,1134.0,42.0,-94.90909090909093,13.271027073485174,0.06446067898581877,0.5019762845849802,-0.041681638519583196,0.481453437867847,4.0,13.0,38,4,Close (PT Updated/final),mae,,,,
linept_born,Born Power Index,2336.0,2294,1102.0,1192.0,42.0,-190.18181818181822,13.28058647260274,-0.06201626712328772,0.4803836094158675,-0.08290401838788937,0.4599884842699233,4.0,59.0,39,4,Close (PT Updated/final),mae,,,,
congrove,Congrove Computer Rankings,2335.0,2291,1160.0,1131.0,42.0,-76.45454545454548,13.287948608137045,0.3605481798715204,0.5063291139240507,-0.03337169159953971,0.4858631646326791,4.0,6.0,40,4,Close (PT Updated/final),mae,,,,
linept_how,Howell,2334.0,2214,1081.0,1133.0,42.0,-150.2727272727273,13.379597257926306,-0.2124935732647815,0.488256549232159,-0.0678738605567874,0.4674735416686228,4.0,43.0,41,4,Close (PT Updated/final),mae,,,,
linept_curry,Daniel Curry Index,2333.0,2290,1101.0,1189.0,42.0,-188.09090909090912,13.421414487783968,-0.048264037719674246,0.48078602620087335,-0.08213576816196905,0.4603718420619472,4.0,58.0,42,4,Close (PT Updated/final),mae,,,,
linept_paynep,linepaynep,2336.0,2293,1092.0,1201.0,42.0,-208.2727272727273,13.452457191780821,0.2967037671232876,0.4762320104666376,-0.09082979820005552,0.4558467573028668,4.0,62.0,43,4,Close (PT Updated/final),mae,,,,
linecfbp_beta_rank,Beta_Rank,1539.0,1500,704.0,796.0,30.0,-156.00000000000003,13.484860298895388,0.3745289148797921,0.4693333333333333,-0.10400000000000002,0.4441884355466058,4.0,65.0,44,4,Close (PT Updated/final),mae,,,,
linept_bill,Billingsley,2335.0,2292,1115.0,1177.0,42.0,-163.3636363636364,13.554496788008565,0.04864668094218409,0.48647469458987785,-0.07127558305568779,0.4660522620585568,4.0,48.0,45,4,Close (PT Updated/final),mae,,,,
linept_dwig,DP Dwiggins,2330.0,2211,1084.0,1127.0,41.0,-141.54545454545456,13.589377682403434,0.0861587982832618,0.4902758932609679,-0.06401874922906131,0.4694735238918954,4.0,35.0,46,4,Close (PT Updated/final),mae,,,,
linept_rwp,Laffaye RWP,2214.0,2167,1048.0,1119.0,42.0,-166.2727272727273,13.614927732610658,0.23930894308943085,0.4836179049377019,-0.07672945420984185,0.46262503014918316,3.0,54.0,47,4,Close (PT Updated/final),mae,,,,
linept_kerns,Stephen Kerns,2336.0,2284,1117.0,1167.0,42.0,-151.54545454545456,13.785209760273972,0.49762414383561654,0.4890542907180385,-0.06635089953829008,0.4685893084448413,4.0,38.0,48,4,Close (PT Updated/final),mae,,,,
linept_paynewl,linepaynewl,2336.0,2290,1115.0,1175.0,42.0,-161.3636363636364,13.863009417808218,0.14718749999999997,0.4868995633187773,-0.07046447002778883,0.46646706557943224,4.0,46.0,49,4,Close (PT Updated/final),mae,,,,
linept_pfz,PerformanZ Ratings,2336.0,2292,1107.0,1185.0,42.0,-178.63636363636365,13.997337328767125,0.10641267123287677,0.4829842931937173,-0.07793907663017612,0.46257205614372177,4.0,55.0,50,4,Close (PT Updated/final),mae,,,,
linept_loud,Loudsound.org,2259.0,2160,1072.0,1088.0,42.0,-113.45454545454548,14.261177512173528,0.11775121735281098,0.4962962962962963,-0.05252525252525254,0.47523631835365393,4.0,19.0,51,4,Close (PT Updated/final),mae,,,,
piratings,,,2336,,,,,,,,,,,,1,4,Close (PT Updated/final),incremental,0.02089939867560409,0.07036347016364891,0.02067925983591775,12.694828767123289
linecfbp_sportsline,,,517,,,,,,,,,,,,2,4,Close (PT Updated/final),incremental,0.016327255370091574,0.0451488313244989,0.015590747126727143,12.421663442940039
piratings_mean,,,2336,,,,,,,,,,,,3,4,Close (PT Updated/final),incremental,0.015468263218027035,0.0585213527369243,0.015305331950499506,12.617354452054794
linecfbp_cfb_graphs,,,1032,,,,,,,,,,,,4,4,Close (PT Updated/final),incremental,0.015552312687562544,0.055249535192891906,0.015188720754572537,12.441375968992247
massey,,,2336,,,,,,,,,,,,5,4,Close (PT Updated/final),incremental,0.015269854002579695,0.0446272063351688,0.015109012631280741,12.879075342465752
piratings_bias,,,2336,,,,,,,,,,,,6,4,Close (PT Updated/final),incremental,0.014186283670009795,0.04708706530228972,0.01403685582880484,12.743154965753424
linecfbp_jp,,,1033,,,,,,,,,,,,7,4,Close (PT Updated/final),incremental,0.011634324708458687,0.030839522921434073,0.011362584161863556,12.618973862536302
dokter_entropy,,,2335,,,,,,,,,,,,8,4,Close (PT Updated/final),incremental,0.010529032316713023,0.044182047348706274,0.01041808051313892,12.58954175588865
linecfbp_cbcr2_power,,,517,,,,,,,,,,,,9,4,Close (PT Updated/final),incremental,0.01006652857684539,0.025684818630183032,0.0096124362563142,12.370212765957445
linept_donchess,,,2336,,,,,,,,,,,,10,4,Close (PT Updated/final),incremental,0.006467651106715149,0.023666674480723803,0.006399525643766288,12.697868150684931
linept_talis,,,2284,,,,,,,,,,,,11,4,Close (PT Updated/final),incremental,0.00453152652748435,0.01183912902433436,0.004482725551544093,13.096571803852889
linecfbp_sp,,,1539,,,,,,,,,,,,12,4,Close (PT Updated/final),incremental,0.002730365939433359,0.009886056610979873,0.0026870652894655073,12.625406107862249
linept_laz,,,2334,,,,,,,,,,,,13,4,Close (PT Updated/final),incremental,0.0013894549710562509,0.00415370080856854,0.0013748071344493527,12.933097686375321
linept_paynewl,,,2336,,,,,,,,,,,,14,4,Close (PT Updated/final),incremental,0.0007780097004462614,0.001520212893200972,0.0007698147205150503,13.86300941780822
congrove,,,2335,,,,,,,,,,,,15,4,Close (PT Updated/final),incremental,-0.0010424275202513612,-0.0022267300698323826,-0.0010314427298178113,13.287948608137045
linept_loud,,,2259,,,,,,,,,,,,16,4,Close (PT Updated/final),incremental,-0.002642645501942869,-0.0042850490236508824,-0.002613876459610032,14.261177512173528
espn_fpi,,,2336,,,,,,,,,,,,17,4,Close (PT Updated/final),incremental,-0.003245617440601138,-0.013448657428023569,-0.0032114305020901415,12.603163527397259
linept_kam,,,2334,,,,,,,,,,,,18,4,Close (PT Updated/final),incremental,-0.003821479295673464,-0.012712007523165383,-0.0037811927045382963,12.861666666666666
sagarin_golden_mean,,,2336,,,,,,,,,,,,19,4,Close (PT Updated/final),incremental,-0.005223133550033776,-0.016417277982771553,-0.005168116916441662,12.836596746575342
linecfbp_room44_bets,,,1537,,,,,,,,,,,,20,4,Close (PT Updated/final),incremental,-0.007164025072560492,-0.01825271997460041,-0.007050267049704625,13.103122966818477
linept_rwp,,,2214,,,,,,,,,,,,21,4,Close (PT Updated/final),incremental,-0.00796050684291367,-0.01662181347057745,-0.00787211295444496,13.614927732610658
linept_bill,,,2335,,,,,,,,,,,,22,4,Close (PT Updated/final),incremental,-0.00979922528932586,-0.02033546197605112,-0.009695963974631835,13.554496788008565
linept_argh,,,2336,,,,,,,,,,,,23,4,Close (PT Updated/final),incremental,-0.010182936869959497,-0.025186268079983476,-0.010075677329053718,13.214576198630137
sagarin,,,2336,,,,,,,,,,,,24,4,Close (PT Updated/final),incremental,-0.010491901048861614,-0.040653173218132506,-0.010381387107343461,12.719815924657533
keeper,,,2327,,,,,,,,,,,,25,4,Close (PT Updated/final),incremental,-0.011004548308714003,-0.026508199735248098,-0.010888193291700488,13.271027073485174
fei,,,2336,,,,,,,,,,,,26,4,Close (PT Updated/final),incremental,-0.011135239702267478,-0.027821874617863368,-0.011017949306226188,13.21482876712329
linept_pig,,,2336,,,,,,,,,,,,27,4,Close (PT Updated/final),incremental,-0.011137490546758031,-0.0389176660995027,-0.011020176441982239,12.842876712328767
linept_curry,,,2333,,,,,,,,,,,,28,4,Close (PT Updated/final),incremental,-0.012425004834934217,-0.028526683967934015,-0.012293963365024538,13.421414487783968
linept_how,,,2334,,,,,,,,,,,,29,4,Close (PT Updated/final),incremental,-0.012833696965489774,-0.029365433117815195,-0.012698402263517507,13.379597257926308
linept_payne,,,2336,,,,,,,,,,,,30,4,Close (PT Updated/final),incremental,-0.013346356358026732,-0.03345435006079324,-0.013205775691171182,13.191930650684931
sagarin_recent,,,2336,,,,,,,,,,,,31,4,Close (PT Updated/final),incremental,-0.015408095446936887,-0.046325461953368126,-0.015245797942299853,12.926339897260274
sagarin_predictor,,,2336,,,,,,,,,,,,32,4,Close (PT Updated/final),incremental,-0.01579435369317065,-0.05692845271019089,-0.01562798762926715,12.79841609589041
linecfbp_power_rank_free,,,1033,,,,,,,,,,,,33,4,Close (PT Updated/final),incremental,-0.016803635041991505,-0.058937278227350495,-0.01641115596946089,12.472120038722167
linecfbp_dratings,,,1539,,,,,,,,,,,,34,4,Close (PT Updated/final),incremental,-0.01937201937560103,-0.06851586250010373,-0.01906480010581794,12.787199480181936
linecfbp_wilson_ratings,,,1539,,,,,,,,,,,,35,4,Close (PT Updated/final),incremental,-0.019819144091700415,-0.059968537565777386,-0.019504833907639435,12.88180636777128
harville,,,2336,,,,,,,,,,,,36,4,Close (PT Updated/final),incremental,-0.02019659817079404,-0.07625187031667525,-0.019983862112884405,12.726673801369863
linecfbp_professor_sides,,,1537,,,,,,,,,,,,37,4,Close (PT Updated/final),incremental,-0.022746173270473367,-0.0890909553146954,-0.022384985296872207,12.654391672088487
linept_dwig,,,2330,,,,,,,,,,,,38,4,Close (PT Updated/final),incremental,-0.02317475233155352,-0.05051595891816166,-0.022930027919401706,13.589377682403434
teamrankings,,,2336,,,,,,,,,,,,39,4,Close (PT Updated/final),incremental,-0.02529098904133149,-0.10791158740926084,-0.025024592430189868,12.649567636986301
linept_pugh,,,2330,,,,,,,,,,,,40,4,Close (PT Updated/final),incremental,-0.025464020911010403,-0.07728039598008546,-0.025195121918722845,13.030424892703863
linecfbp_tshoe_index,,,1033,,,,,,,,,,,,41,4,Close (PT Updated/final),incremental,-0.030816270629146523,-0.09106502752657786,-0.030096501288455917,12.75246853823814
linecfbp_beta_rank,,,1539,,,,,,,,,,,,42,4,Close (PT Updated/final),incremental,-0.03301098185366951,-0.07767577676908047,-0.03248746339422173,13.484860298895388
linecfbp_power_rank,,,1537,,,,,,,,,,,,43,4,Close (PT Updated/final),incremental,-0.033284347745467985,-0.1555682211879743,-0.03275582340988546,12.540403383214052
linept_born,,,2336,,,,,,,,,,,,44,4,Close (PT Updated/final),incremental,-0.033384312909446205,-0.08906718619602245,-0.03303266719840525,13.28058647260274
linecfbp_cfb_geek,,,1023,,,,,,,,,,,,45,4,Close (PT Updated/final),incremental,-0.036971331145362725,-0.11788129333640948,-0.03609965433396723,12.829521016617791
linept_kerns,,,2336,,,,,,,,,,,,46,4,Close (PT Updated/final),incremental,-0.038525787453188416,-0.07874816218006299,-0.03811998524425465,13.785209760273972
linecfbp_kford,,,517,,,,,,,,,,,,47,4,Close (PT Updated/final),incremental,-0.04373871091382936,-0.1737462703523657,-0.041765695828809075,12.054932301740811
moore_ratings,,,2334,,,,,,,,,,,,48,4,Close (PT Updated/final),incremental,-0.04295488800287689,-0.11865632069112787,-0.04250205131939988,13.217112253641815
linept_pfz,,,2336,,,,,,,,,,,,49,4,Close (PT Updated/final),incremental,-0.04512924878100216,-0.08906099805852957,-0.04465389058449277,13.997337328767124
linept_elo,,,2336,,,,,,,,,,,,50,4,Close (PT Updated/final),incremental,-0.05036135387151922,-0.13441729511606335,-0.04983088454183221,13.246224315068494
linept_paynep,,,2336,,,,,,,,,,,,51,4,Close (PT Updated/final),incremental,-0.055256045100715453,-0.13465243344783062,-0.05467401870641892,13.452457191780821
congrove,Congrove Computer Rankings,2628.0,2566,1319.0,1247.0,57.0,-47.90909090909095,13.373580669710808,0.41390030441400305,0.5140296180826188,-0.01867072911500037,0.4946847742139809,4.0,3.0,1,5,Open,wilson,,,,
espn_fpi,ESPN FPI,2629.0,2567,1318.0,1249.0,57.0,-50.818181818181856,12.644385697984026,-0.015667554203119143,0.5134398130112973,-0.019796720614796204,0.49409899167915156,4.0,4.0,2,5,Open,wilson,,,,
massey,Massey Ratings,2629.0,2567,1313.0,1254.0,57.0,-60.3636363636364,12.962502852795739,-0.006557626473944598,0.5114920140241527,-0.0235152459538903,0.49215222820222165,4.0,6.0,3,5,Open,wilson,,,,
linecfbp_sp,SP+,1749.0,1689,871.0,818.0,41.0,-26.18181818181821,12.661806746712408,0.10720411663807876,0.5156897572528123,-0.015501372517358324,0.491847600713798,4.0,7.0,4,5,Open,wilson,,,,
keeper,Keeper,2620.0,2560,1308.0,1252.0,57.0,-62.90909090909094,13.331740458015268,0.2079770992366411,0.5109375,-0.02457386363636365,0.491571657208256,4.0,8.0,5,5,Open,wilson,,,,
linept_laz,Laz Index,2627.0,2569,1312.0,1257.0,57.0,-64.27272727272731,13.008705748001521,0.0840768937952037,0.5107045543012846,-0.025018578152093154,0.4913727947083245,4.0,9.0,6,5,Open,wilson,,,,
harville,David Harville,2629.0,2570,1312.0,1258.0,57.0,-65.27272727272731,12.783796120197795,0.09218714340053247,0.5105058365758754,-0.02539794835514681,0.49117796984394774,4.0,10.0,7,5,Open,wilson,,,,
linecfbp_professor_sides,Professor Sides,1747.0,1690,870.0,820.0,41.0,-29.090909090909115,12.69026903262736,0.1461362335432169,0.514792899408284,-0.01721355567509415,0.4909585267269568,4.0,11.0,8,5,Open,wilson,,,,
linept_big200,Big 200,295.0,289,158.0,131.0,6.0,12.636363636363633,13.743389830508475,0.5367457627118645,0.5467128027681661,0.04372444164831707,0.48908055162923386,1.0,13.0,9,5,Open,wilson,,,,
linecfbp_jp,JP+,1243.0,1208,624.0,584.0,23.0,-16.727272727272744,12.783105390185035,-0.21094127111826225,0.5165562913907285,-0.01384708007224565,0.4883681088301933,3.0,14.0,10,5,Open,wilson,,,,
dokter_entropy,Dokter Entropy,2628.0,2570,1304.0,1266.0,57.0,-80.54545454545459,12.627671232876711,-0.06759512937595138,0.5073929961089494,-0.03134064379200568,0.48806762567205003,4.0,15.0,11,5,Open,wilson,,,,
linept_donchess,Donchess Inference,2629.0,2503,1267.0,1236.0,57.0,-84.18181818181822,12.765926207683528,0.05166983643971097,0.5061925689172992,-0.03363236843061056,0.4866117016646591,4.0,16.0,12,5,Open,wilson,,,,
linept_how,Howell,2627.0,2484,1256.0,1228.0,57.0,-86.18181818181822,13.499242481918536,-0.1650057099352874,0.5056360708534622,-0.03469477382520862,0.48598113955956096,4.0,17.0,13,5,Open,wilson,,,,
linecfbp_room44_bets,Room44 Bets,1747.0,1669,851.0,818.0,41.0,-44.36363636363639,13.136691471093302,-0.01041785918717803,0.5098861593768724,-0.026580968462334563,0.48590791576782977,4.0,18.0,14,5,Open,wilson,,,,
linept_round,lineround,1721.0,1615,824.0,791.0,41.0,-41.90909090909093,13.415456130156885,0.4009296920395119,0.5102167182662539,-0.02594990149169717,0.4858409883343705,4.0,19.0,15,5,Open,wilson,,,,
sagarin_predictor,Sagarin Predictor,2629.0,2568,1297.0,1271.0,57.0,-91.90909090909095,12.798836059338152,-0.0848763788512743,0.5050623052959502,-0.035790144435004265,0.4857317787301695,4.0,20.0,16,5,Open,wilson,,,,
linept_loud,Loudsound.org,2552.0,2408,1217.0,1191.0,56.0,-84.63636363636367,14.5282131661442,0.08542319749216301,0.5053986710963455,-0.0351479915433404,0.48543660199527494,4.0,22.0,17,5,Open,wilson,,,,
linecfbp_cfb_victory,CFB Victory,212.0,204,113.0,91.0,6.0,11.727272727272725,13.683490566037737,0.0551886792452831,0.553921568627451,0.05748663101604277,0.48533860902096143,1.0,23.0,18,5,Open,wilson,,,,
linept_argh,Argh Ratings,2629.0,2443,1234.0,1209.0,57.0,-87.18181818181822,13.315899581589958,0.09166983643971091,0.5051166598444535,-0.03568637666058871,0.4852982619778961,4.0,24.0,19,5,Open,wilson,,,,
linept_kerns,Stephen Kerns,2629.0,2557,1287.0,1270.0,57.0,-100.00000000000003,13.883259794598706,0.49517306960821605,0.503324208056316,-0.039108330074305836,0.48395423647587693,4.0,25.0,20,5,Open,wilson,,,,
linept_dunk,Dunkel Index,2295.0,2246,1131.0,1115.0,48.0,-86.81818181818186,13.408065359477124,-0.10669716775599124,0.5035618878005342,-0.03865457783534366,0.4828957671389363,4.0,26.0,21,5,Open,wilson,,,,
linecfbp_dratings,DRatings,1749.0,1671,846.0,825.0,41.0,-55.909090909090935,12.841395082904516,0.08324757004002271,0.5062836624775583,-0.03345846254284317,0.4823252324481024,4.0,27.0,22,5,Open,wilson,,,,
teamrankings,TeamRankings.com,2629.0,2538,1271.0,1267.0,57.0,-111.54545454545458,12.680863446177254,0.031110688474705134,0.5007880220646178,-0.043950139694820554,0.4813492004042137,4.0,28.0,23,5,Open,wilson,,,,
linept_pig,Pigskin Index,2617.0,2411,1208.0,1203.0,57.0,-104.81818181818186,12.871597248758121,-0.11656476881925866,0.5010369141435089,-0.04347498208966481,0.4810930745791938,4.0,29.0,24,5,Open,wilson,,,,
linept_pugh,Pugh Ratings,2623.0,2565,1283.0,1282.0,57.0,-115.63636363636367,13.02787647731605,0.12834159359512012,0.5001949317738792,-0.045082402977139835,0.48085940720041015,4.0,30.0,25,5,Open,wilson,,,,
fei,FEI Projections,2629.0,2550,1274.0,1276.0,57.0,-117.81818181818186,13.237713959680486,-0.03445036135412707,0.4996078431372549,-0.04620320855614975,0.48021650477021466,4.0,31.0,26,5,Open,wilson,,,,
piratings,Pi-Ratings,2629.0,2552,1273.0,1279.0,57.0,-121.72727272727276,12.782658805629517,0.0030391783948269338,0.4988244514106583,-0.04769877457965234,0.4794419263520157,4.0,32.0,27,5,Open,wilson,,,,
piratings_bias,PI-Rate Bias,2629.0,2552,1273.0,1279.0,57.0,-121.72727272727276,12.847017877519969,-0.052015975656143104,0.4988244514106583,-0.04769877457965234,0.4794419263520157,4.0,33.0,28,5,Open,wilson,,,,
linept_elo,Beck Elo,2629.0,2570,1281.0,1289.0,57.0,-124.4545454545455,13.327672118676302,0.029650057055914728,0.49844357976653697,-0.0484258931729749,0.4791295512836703,4.0,34.0,29,5,Open,wilson,,,,
linept_rwp,Laffaye RWP,2507.0,2450,1222.0,1228.0,54.0,-117.09090909090912,13.859046669325886,0.2825329078579977,0.4987755102040816,-0.0477922077922078,0.47899436362115777,4.0,35.0,30,5,Open,wilson,,,,
piratings_mean,Pi-Ratings Mean,2629.0,2547,1269.0,1278.0,57.0,-124.3636363636364,12.70594903004945,-0.03113731456827683,0.49823321554770317,-0.04882749759074849,0.4788326630972699,4.0,36.0,31,5,Open,wilson,,,,
linecfbp_tshoe_index,TShoe Index,1243.0,1203,609.0,594.0,23.0,-40.36363636363638,12.814802896218826,0.008045052292839812,0.5062344139650873,-0.03355248243028793,0.47800741151740916,3.0,38.0,32,5,Open,wilson,,,,
linept_dwig,DP Dwiggins,2623.0,2462,1224.0,1238.0,57.0,-125.2727272727273,13.618852459016393,0.11885245901639344,0.49715678310316813,-0.0508825049848608,0.47742660422132266,4.0,39.0,33,5,Open,wilson,,,,
linecfbp_wilson_ratings,Wilson Ratings,1749.0,1692,848.0,844.0,41.0,-73.09090909090912,12.96735277301315,-0.04648370497427108,0.5011820330969267,-0.04319793681495811,0.47738224321572653,4.0,40.0,34,5,Open,wilson,,,,
sagarin_recent,Sagarin Recent,2629.0,2568,1272.0,1296.0,57.0,-139.63636363636368,12.898546976036515,-0.006770635222518137,0.4953271028037383,-0.054375531011045045,0.4760109710274623,4.0,42.0,35,5,Open,wilson,,,,
linept_curry,Daniel Curry Index,2626.0,2567,1271.0,1296.0,57.0,-140.5454545454546,13.596881188118813,0.05944782939832441,0.4951305025321387,-0.054750858802280714,0.47581098188827353,4.0,43.0,36,5,Open,wilson,,,,
linecfbp_power_rank_free,Power Rank: Free,1243.0,1209,609.0,600.0,23.0,-46.36363636363638,12.63765084473049,-0.3578439259855189,0.5037220843672456,-0.0383487480261674,0.4755715918668398,3.0,44.0,37,5,Open,wilson,,,,
sagarin_golden_mean,Sagarin Golden Mean,2629.0,2569,1270.0,1299.0,57.0,-144.4545454545455,12.865233929250664,-0.12662609357170027,0.4943557804593227,-0.056229873668565786,0.47504523847373303,4.0,46.0,38,5,Open,wilson,,,,
linept_payne,linepayne,2625.0,2564,1267.0,1297.0,57.0,-145.18181818181822,13.51344761904762,0.364632380952381,0.49414976599063964,-0.05662317401786982,0.47482084064320207,4.0,47.0,39,5,Open,wilson,,,,
linecfbp_cfb_geek,CFB Geek,1233.0,1190,598.0,592.0,32.0,-48.36363636363638,12.9323600973236,0.19772911597729112,0.5025210084033613,-0.04064171122994654,0.47415073897992344,3.0,49.0,40,5,Open,wilson,,,,
linecfbp_power_rank,Power Rank,1747.0,1690,840.0,850.0,41.0,-86.36363636363639,12.590383514596452,0.1289066971951918,0.4970414201183432,-0.05110274341043573,0.47323732202843816,4.0,51.0,41,5,Open,wilson,,,,
linecfbp_cfb_graphs,CFB Graphs,1242.0,1207,605.0,602.0,23.0,-52.000000000000014,12.702093397745571,0.2053140096618357,0.5012427506213754,-0.04308202154101078,0.47307618393690937,3.0,52.0,42,5,Open,wilson,,,,
linept_pfz,PerformanZ Ratings,2629.0,2572,1266.0,1306.0,57.0,-155.09090909090912,14.076968429060482,0.22368581209585403,0.49222395023328147,-0.06029973137282625,0.47292893439273465,4.0,53.0,43,5,Open,wilson,,,,
linept_bill,Billingsley,2628.0,2569,1262.0,1307.0,57.0,-159.72727272727275,13.770570776255706,0.09458143074581432,0.491241728298949,-0.06217488233837008,0.4719375664692798,4.0,55.0,44,5,Open,wilson,,,,
linept_talis,Talisman Red,2577.0,2520,1235.0,1285.0,56.0,-162.2727272727273,13.267590221187428,0.13520372526193247,0.49007936507936506,-0.0643939393939394,0.47059145296350896,4.0,57.0,45,5,Open,wilson,,,,
sagarin,Sagarin Ratings,2629.0,2569,1256.0,1313.0,57.0,-171.18181818181822,12.734986686953214,-0.09301635602890831,0.48890618917866874,-0.06663363884072332,0.4696073037525638,4.0,60.0,46,5,Open,wilson,,,,
linept_born,Born Power Index,2629.0,2572,1257.0,1315.0,57.0,-172.2727272727273,13.34213389121339,0.11868010650437429,0.48872472783825816,-0.06698006503605261,0.46943750162926234,4.0,61.0,47,5,Open,wilson,,,,
linecfbp_beta_rank,Beta_Rank,1749.0,1698,836.0,862.0,41.0,-102.00000000000003,13.583076043453401,0.48153230417381354,0.4923439340400471,-0.06007067137809189,0.46860880226569296,4.0,62.0,48,5,Open,wilson,,,,
